Household_ID;era;area_m2;installed_kw;required_kw;ratio;heat_as_built;deficiency;term_envelope;term_emitter;term_dhw;cap_LOW;cap_MID;cap_HIG;deficiency_with_capacity_mid;label_correctly_planned;label_sizing_direction
1121037;2001_2010;150.0;6.7;5.790287846609265;1.1571100051482681;1317.1619489968537;267.8043028266002;267.80430282660035;0.0;0.0;10.346966029399928;20.693932058799856;31.040898088199782;288.49823488540005;True;
680861;1991_2000;400.0;15.0;15.02353840204953;0.9984332318113343;3229.7938691044506;1007.0610209769288;1007.0610209769286;0.0;0.0;0.0;0.0;0.0;1007.0610209769288;False;undersized
468185;1976_1990;300.0;11.67;13.734327439957129;0.849695775131194;3897.2939958844086;2852.6410541307223;1632.4200574388028;258.8427358223548;961.3782608695652;0.0;0.0;0.0;2852.6410541307223;True;
461089;1976_1990;235.0;9.74;14.195976336142582;0.6861099067347849;3335.3456943244028;1677.4217642313783;1677.4217642313781;0.0;0.0;0.0;0.0;0.0;1677.4217642313783;True;
114109;1976_1990;200.0;10.4;11.7114;0.8880236350905956;3399.8783688416556;2034.0466025472651;1692.5886609736679;341.4579415735977;0.0;0.0;0.0;0.0;2034.0466025472651;True;
107114;1976_1990;185.0;5.06;10.612826707285066;0.47678155307356657;2468.8624380169385;1132.2593581267865;1132.2593581267868;0.0;0.0;0.0;0.0;0.0;1132.2593581267865;True;
5661171;2001_2010;250.0;14.4;11.994759133347848;1.2005243156542509;3156.8502057021205;718.4654354646154;718.4654354646163;0.0;0.0;31.65126135606995;63.3025227121399;94.95378406820981;781.7679581767553;True;
110119;2001_2010;130.0;7.2;5.162547208358984;1.3946603700479592;1418.019165098824;1254.6106633535705;293.2324024840054;0.0;961.3782608695652;27.981798421650005;55.96359684330001;83.94539526495;1310.5742601968705;True;
102766;2001_2010;216.0;10.0;9.641592;1.0371731141496134;3257.4744963728904;1678.3773183076464;716.9990574380811;0.0;961.3782608695652;6.054523564656201;12.109047129312401;18.1635706939686;1690.4863654369587;True;
105900;2001_2010;240.0;11.6;8.512273738106781;1.3627381304798076;3165.2323603741606;3012.2653036837164;608.8196515098027;0.0;2403.445652173913;57.407523446815595;114.81504689363119;172.22257034044677;3127.0803505773474;True;
698310;pre1975;200.0;11.6;15.221232296519183;0.7620933557825477;4093.3155421176316;2608.3493320613443;2416.7407888282755;191.6085432330694;0.0;0.0;0.0;0.0;2608.3493320613443;True;
24611;pre1975;160.0;9.95;12.677397017447403;0.7848614338027124;4433.168915033608;3070.93757257037;2730.3797369545605;340.55783561580944;0.0;0.0;0.0;0.0;3070.93757257037;True;
6683113;pre1975;160.0;13.0;12.677397017447403;1.0254470994407299;3095.9105490032844;2144.594128595047;1906.7650234929865;237.82910510205943;0.0;3.9390971800045596;7.878194360009119;11.817291540013676;2152.4723229550564;True;
896968;1976_1990;200.0;8.14;11.149796935299808;0.7300581389270946;2286.506335673267;1038.2050088458777;1038.2050088458777;0.0;0.0;0.0;0.0;0.0;1038.2050088458777;True;
9981041;2001_2010;410.0;13.2;13.130109041686868;1.005322953380755;3232.859387346765;574.8502017906872;574.8502017906876;0.0;0.0;0.8604179902691593;1.7208359805383187;2.581253970807478;576.5710377712255;True;
111710;1991_2000;290.0;18.7;14.456866650408084;1.293502973514122;5022.3236016520195;1812.553210466007;1812.5532104660085;0.0;0.0;73.7033455517511;147.4066911035022;221.11003665525328;1959.9599015695092;True;
1027273;2001_2010;200.0;10.6;7.265344098839727;1.4589811378228894;2851.9860392619094;2480.438310491727;557.6817887525957;0.0;1922.7565217391304;65.45038986777135;130.9007797355427;196.35116960331402;2611.3390902272695;True;
6981151;pre1975;240.0;25.8;17.41437717098606;1.481534466991168;4513.806742109653;2722.105347677858;2722.105347677858;0.0;0.0;108.67767618314564;217.35535236629127;326.0330285494369;2939.4607000441492;False;oversized
876511;1991_2000;500.0;27.0;19.14117879042005;1.410571433224019;4754.071419958464;5345.738542444475;1500.2254989662158;0.0;3845.513043478261;97.59429582708466;195.18859165416933;292.78288748125397;5540.927134098644;True;
7412010;2001_2010;250.0;10.0;8.970356769913897;1.1147828627663363;3600.46251303986;698.1438455288453;698.1438455288467;0.0;0.0;20.663569726479633;41.327139452959265;61.99070917943888;739.4709849818046;True;
6810910;1976_1990;160.0;16.0;8.735094765642012;1.8316916334935758;4431.023305287235;2142.528188237068;1847.2384957144661;295.28969252260237;0.0;184.26225054112223;368.52450108224446;552.7867516233666;2511.052689319313;True;
9889190;pre1975;200.0;7.7;16.670204345939048;0.46190195634139075;5672.966512608207;3869.5598832392607;3418.708225897023;450.8516573422369;0.0;0.0;0.0;0.0;3869.5598832392607;True;
6808461;post2010;207.0;5.76;5.712828214741529;1.008257168513618;1472.5708202281487;-83.5655875630282;-83.56558756302836;0.0;0.0;0.6079632705430182;1.2159265410860365;1.8238898116290547;-82.34966102194217;True;
6773102;pre1975;200.0;13.7;13.907399999999999;0.9850870759451803;4000.7692530463382;2647.3255328656824;2308.9646028205175;338.36093004516414;0.0;0.0;0.0;0.0;2647.3255328656824;False;
4710670;pre1975;300.0;10.0;21.539151101200215;0.46427085046275457;7703.808869337064;5230.315141599188;4911.154660600751;319.1604809984356;0.0;0.0;0.0;0.0;5230.315141599188;True;
716869;1976_1990;155.0;8.5;10.16636982053785;0.8360899859090812;3164.8980545700892;1513.8055742772694;1513.805574277269;0.0;0.0;0.0;0.0;0.0;1513.8055742772694;True;
115508;pre1975;170.0;9.6;13.540222102317632;0.7089987097299387;3967.7809324485343;2620.476559236784;2446.6308336610746;173.84572557570962;0.0;0.0;0.0;0.0;2620.476559236784;True;
781099;1976_1990;150.0;7.38;9.385025693218529;0.786359061897153;2692.731014123442;1520.439381320908;1369.1759448302587;151.26343649064944;0.0;0.0;0.0;0.0;1520.439381320908;True;
105768;pre1975;294.0;17.8;19.98172701171297;0.8908138915903477;6085.4622167990665;4009.4498885681055;3490.4468065103665;519.0030820577402;0.0;0.0;0.0;0.0;4009.4498885681055;False;
8010411;post2010;375.0;19.9;9.965959835982298;1.9967971301821474;2881.742480205721;-156.42930509556118;-156.42930509556174;0.0;0.0;143.62563170965234;287.2512634193047;430.876895128957;130.8219583237435;False;
7086681;2001_2010;180.0;7.5;6.713647108546931;1.1171275282628406;1919.1255653431467;381.86382496500755;381.86382496500727;0.0;0.0;11.239121694733464;22.47824338946693;33.71736508420039;404.34206835447446;True;
868122;1976_1990;280.0;14.0;15.272151519117685;0.9167012246096953;5433.317043010886;2957.9766642520676;2638.577905702543;319.3987585495249;0.0;0.0;0.0;0.0;2957.9766642520676;False;
881223;1976_1990;240.0;17.0;11.01958428126515;1.5427079249171316;4440.967749031928;3339.7250567163915;1862.6915575505507;515.6552382962756;961.3782608695652;120.50741958505114;241.01483917010228;361.52225875515336;3580.7398958864937;True;
118708;1991_2000;186.0;8.0;6.527537465559194;1.2255770330250666;1537.2682960809584;457.8307089629293;457.830708962929;0.0;0.0;17.33862105967211;34.67724211934422;52.01586317901633;492.5079510822735;True;
1037610;post2010;222.0;7.56;6.065654331410199;1.2463618246182488;1573.9310997973698;-88.30077789762981;-88.30077789762923;0.0;0.0;19.38782687847436;38.77565375694872;58.16348063542308;-49.52512414068109;True;
6885841;post2010;170.0;7.0;5.318554061948339;1.3161471931030253;1456.8821440999352;-93.67949813088171;-93.67949813088208;0.0;0.0;23.02946002695559;46.05892005391118;69.08838008086676;-47.62057807697053;True;
2794690;1976_1990;140.0;5.0;8.049269880358567;0.6211743517509276;2583.693927316866;1185.8276205014113;1185.827620501411;0.0;0.0;0.0;0.0;0.0;1185.8276205014113;True;
111119;1976_1990;180.0;8.65;12.71466;0.6803170513407358;3237.89286476726;1703.8163821141761;1703.8163821141763;0.0;0.0;0.0;0.0;0.0;1703.8163821141761;True;
105807;1976_1990;200.0;16.2;10.6134;1.5263723217818983;3122.8426676998806;1590.196590225079;1392.4358060347827;197.76078419029682;0.0;82.18889727783817;164.37779455567633;246.56669183351448;1754.5743847807553;False;
7374981;post2010;200.0;10.4;5.5626;1.869629310034876;2442.297218495107;-139.80445840312223;-139.80445840312305;0.0;0.0;106.19466225099983;212.38932450199965;318.58398675299946;72.58486609887743;True;
861116;1976_1990;195.0;12.0;10.387275171942333;1.1552596615918957;2973.2046848183663;1327.6201590785058;1327.6201590785051;0.0;0.0;23.080937660416932;46.161875320833865;69.24281298125078;1373.7820343993396;False;
108511;2001_2010;274.0;7.8;10.055944962369729;0.7756605698607458;2374.781314676825;467.5602493680317;467.5602493680323;0.0;0.0;0.0;0.0;0.0;467.5602493680317;True;
86109;1976_1990;160.0;8.0;9.502275737519053;0.8419035840448804;3071.974881537096;1425.2920445156228;1425.2920445156221;0.0;0.0;0.0;0.0;0.0;1425.2920445156228;True;
1037311;1976_1990;180.0;4.0;9.027834765642012;0.44307412617066666;2347.2748794993495;946.8188737652681;946.8188737652686;0.0;0.0;0.0;0.0;0.0;946.8188737652681;True;
116121;pre1975;395.0;11.3;30.11568754516354;0.3752197250371173;12932.444217347946;10241.849133099233;8367.477535950098;912.9933362795696;961.3782608695652;0.0;0.0;0.0;10241.849133099233;True;
120741;1976_1990;164.0;13.0;10.040844886204102;1.2947117645310617;3235.5217222825063;1634.1554926989866;1634.1554926989859;0.0;0.0;47.67731579762287;95.35463159524573;143.0319473928686;1729.5101242942324;True;
114721;1976_1990;140.0;12.0;8.62630173837562;1.391094395251199;2952.821958397944;1565.2476906059537;1386.2058496005352;179.04184100541815;0.0;57.74160590520524;115.48321181041048;173.2248177156157;1680.7309024163642;True;
1678757;1976_1990;200.0;5.2;10.6134;0.48994667118925134;3220.609924169246;1436.0289815648198;1436.0289815648193;0.0;0.0;0.0;0.0;0.0;1436.0289815648198;True;
971071;1976_1990;250.0;8.14;12.550832052474185;0.6485625786375921;3864.557990724825;1685.7205499675651;1685.7205499675656;0.0;0.0;0.0;0.0;0.0;1685.7205499675651;True;
121728;post2010;455.0;10.6;11.03050089514279;0.9609717727929873;2842.937778637588;-136.11515619563306;-136.11515619563355;0.0;0.0;0.0;0.0;0.0;-136.11515619563306;True;
114798;pre1975;301.0;14.4;20.90370893520864;0.6888729672151969;6203.018236765392;4199.355851562996;3698.4402552623988;500.9155963005992;0.0;0.0;0.0;0.0;4199.355851562996;True;
1081057;post2010;200.0;7.5;5.877919751164604;1.2759616186515663;1552.6335814322454;-94.17391060237105;-94.17391060237122;0.0;0.0;21.42336381524105;42.8467276304821;64.27009144572314;-51.32718297188895;True;
9776611;post2010;180.0;7.0;5.0820522651281586;1.3773963026772365;1617.0301615054157;-94.09560366830874;-94.0956036683092;0.0;0.0;30.513060213485918;61.026120426971836;91.53918064045776;-33.069483241336904;True;
7411010;post2010;260.0;14.7;7.359556463974278;1.9974029782851566;2250.3719994452804;-131.31038943439034;-131.3103894343903;0.0;0.0;112.22638672481227;224.45277344962454;336.6791601744368;93.1423840152342;False;oversized
512280;post2010;300.0;10.6;8.39200402998525;1.2631071150735174;2127.7508911736913;-122.57445969880064;-122.57445969880052;0.0;0.0;27.991319928590777;55.98263985718155;83.97395978577232;-66.59181984161908;True;
7710511;pre1975;200.0;19.6;15.83516818563008;1.2377512995274902;6077.195901359772;4209.28919034353;3742.31251258947;466.97667775406063;0.0;72.24306115157114;144.48612230314228;216.72918345471342;4353.775312646672;True;
823761;1991_2000;240.0;8.2;10.147318714476123;0.808095244737106;3125.748004766652;886.2994071437988;886.2994071437984;0.0;0.0;0.0;0.0;0.0;886.2994071437988;True;
1101758;1976_1990;192.0;7.7;8.660303999999998;0.8891142851336399;2153.345503830057;828.5265452624253;828.526545262425;0.0;0.0;0.0;0.0;0.0;828.5265452624253;True;
1061168;post2010;160.0;5.2;4.63937090158938;1.12084162062114;1053.6284828150833;-63.04656117427476;-63.046561174274835;0.0;0.0;6.366108669798383;12.732217339596765;19.098326009395148;-50.31434383467799;True;
808112;1976_1990;140.0;12.0;8.90642557755265;1.347341859594522;2464.670342181909;2220.9115000752845;1259.5332392057196;0.0;961.3782608695652;42.80415899704654;85.60831799409308;128.4124769911396;2306.5198180693774;False;oversized
1019970;post2010;170.0;5.69;4.8707570915822425;1.168196215293428;1172.5431822478856;-69.30204354146599;-69.30204354146579;0.0;0.0;9.860866276110327;19.721732552220654;29.58259882833098;-49.58031098924533;True;
1148611;1991_2000;240.0;11.6;11.074766256734872;1.0474261696445033;2450.1582781916973;2296.806041232276;854.7386499279279;0.0;1442.0673913043477;5.810081107870177;11.620162215740354;17.430243323610533;2308.4262034480166;True;
7048688;1976_1990;135.0;9.0;7.316853888993366;1.2300368623649252;2006.877766099433;834.4063934135479;834.4063934135479;0.0;0.0;23.08279322317219;46.16558644634438;69.24837966951657;880.5719798598923;False;oversized
109104;pre1975;200.0;8.6;13.907399999999999;0.6183758286955147;5427.900874169007;4553.042679683557;3132.605304975238;459.0591138387537;961.3782608695652;0.0;0.0;0.0;4553.042679683557;True;
468646;1976_1990;150.0;7.8;9.374936416684811;0.8320056428455497;2602.327926577944;1322.7737093052797;1322.7737093052792;0.0;0.0;0.0;0.0;0.0;1322.7737093052797;True;
1114639;1976_1990;195.0;9.9;11.46342662507695;0.8636161179191518;2700.3102154514972;1346.068376615337;1346.0683766153372;0.0;0.0;0.0;0.0;0.0;1346.068376615337;True;
671781;pre1975;180.0;9.5;12.832127771367329;0.7403292867140557;3768.366667048497;4111.849443335543;2189.0929215964106;0.0;1922.7565217391304;0.0;0.0;0.0;4111.849443335543;True;
768113;1976_1990;150.0;6.6;8.486341231566213;0.7777203178503257;3405.2615137483335;1924.4339976732876;1554.2271186545258;370.20687901876164;0.0;0.0;0.0;0.0;1924.4339976732876;True;
122850;2001_2010;220.0;9.1;8.040311819669132;1.1317969009284612;1936.627182414585;860.9196343260496;380.230503891267;0.0;480.6891304347826;12.762073044803001;25.524146089606003;38.286219134408995;886.4437804156556;True;
461104;1991_2000;210.0;5.6;9.279054501851169;0.6035097648023083;3036.749825915668;1037.5537825413767;1037.553782541377;0.0;0.0;0.0;0.0;0.0;1037.5537825413767;True;
112810;1991_2000;180.0;6.83;8.599333135904626;0.7942476343290895;2456.2851631708772;870.4509246327107;870.4509246327115;0.0;0.0;0.0;0.0;0.0;870.4509246327107;True;
610891;2001_2010;240.0;11.6;8.89102066807129;1.304687103209306;2468.8188510197606;2411.83783152936;489.08130979022985;0.0;1922.7565217391304;37.6108632032869;75.2217264065738;112.83258960986068;2487.0595579359338;True;
858577;1976_1990;180.0;11.6;9.772887439957131;1.1869572908997796;2871.58541981326;1772.1119447217418;1291.4228142869588;0.0;480.6891304347826;26.843191533779677;53.686383067559355;80.52957460133902;1825.798327789301;True;
8399121;2001_2010;168.0;8.0;6.3466232402651075;1.2605128266075911;2058.87547785715;2335.7860011204175;413.02947938128614;0.0;1922.7565217391304;26.818173518481053;53.63634703696211;80.45452055544315;2389.4223481573795;True;
108987;2001_2010;180.0;8.0;7.02666;1.1385210042893779;2744.468942867425;2003.8690492814867;561.8016579771393;0.0;1442.0673913043477;19.008329710350147;38.01665942070029;57.02498913105043;2041.885708702187;True;
788488;2001_2010;250.0;9.0;9.582477439957131;0.9392143165891204;4355.843177929253;881.7879169686476;881.7879169686474;0.0;0.0;0.0;0.0;0.0;881.7879169686476;True;
865116;1976_1990;200.0;9.0;11.7114;0.7684819919053231;3485.4030097691934;2696.5443383750817;1735.1660775055175;0.0;961.3782608695652;0.0;0.0;0.0;2696.5443383750817;True;
991118;1976_1990;234.5;26.0;13.029462193123438;1.9954776041118585;3312.1881659979867;2580.6972841453385;1619.3190232757743;0.0;961.3782608695652;164.86045699276633;329.72091398553266;494.581370978299;2910.418198130871;False;
816910;1991_2000;180.0;12.0;8.243267274252032;1.455733461109793;3395.5634399555142;2622.418273243902;1180.3508819395543;0.0;1442.0673913043477;77.37359394544006;154.74718789088013;232.12078183632016;2777.165461134782;True;
1001228;2001_2010;170.0;9.4;6.449665628433267;1.457439895575396;1046.7179162521259;210.54735383327397;210.54735383327358;0.0;0.0;23.94052671536343;47.88105343072686;71.82158014609028;258.42840726400084;True;
107461;1976_1990;120.0;12.0;6.581056510428008;1.8234154320032672;1545.4035949408512;645.3258728387809;645.3258728387807;0.0;0.0;63.625458437381155;127.25091687476231;190.87637531214347;772.5767897135432;True;
106100;1976_1990;140.0;8.0;9.209535737519053;0.8686648521714855;2312.749037503988;1107.145249154269;1107.1452491542689;0.0;0.0;0.0;0.0;0.0;1107.145249154269;True;
5845834;2001_2010;180.0;7.34;6.790582308261581;1.0809087743579788;1606.779844506503;322.0535436145278;322.0535436145275;0.0;0.0;6.500129394106248;13.000258788212497;19.500388182318744;335.0538024027403;True;
1111201;pre1975;250.0;13.0;18.58842100018806;0.6993601016389976;6386.256096453179;6290.299431954394;4107.063789410371;260.4791208048924;1922.7565217391304;0.0;0.0;0.0;6290.299431954394;True;
8612210;1976_1990;300.0;20.42;14.671542736632246;1.3918100070700048;3873.9036269956055;1671.3371930262647;1671.3371930262654;0.0;0.0;75.89171037408327;151.78342074816655;227.6751311222498;1823.1206137744311;True;
7211010;pre1975;180.0;9.33;13.851874548504064;0.6735550460935698;4595.534310512532;3168.2174780730056;2811.3882699631226;356.8292081098817;0.0;0.0;0.0;0.0;3168.2174780730056;True;
1211151;pre1975;245.0;9.1;19.181130165736576;0.4744245996649046;5614.863509735427;3696.297600729672;3448.740709245057;247.55689148461346;0.0;0.0;0.0;0.0;3696.297600729672;True;
7771161;pre1975;240.0;23.7;18.11120182275609;1.3085824028652686;6508.203722445311;4472.0485452660905;3963.009750971285;509.03879429480514;0.0;100.41585715044299;200.83171430088598;301.24757145132895;4672.880259566977;False;oversized
5769106;post2010;200.0;7.56;5.5626;1.3590766907561211;1468.760082177437;-84.07625667258799;-84.0762566725883;0.0;0.0;26.369875491148132;52.739750982296265;79.1096264734444;-31.336505690291723;True;
901187;pre1975;180.0;12.2;17.11187539958279;0.7129551679821986;5898.03585814305;4376.122180097929;3995.6437605866504;380.47841951128015;0.0;0.0;0.0;0.0;4376.122180097929;True;
1071058;post2010;250.0;13.7;6.886134400842775;1.9895051711920253;1824.3805080779632;-103.30232412271971;-103.30232412271997;0.0;0.0;90.26169734825396;180.52339469650792;270.7850920447619;77.22107057378821;False;oversized
1091217;2001_2010;150.0;5.7;5.977721510448729;0.9535405739522513;1284.6405285761707;266.19412378993775;266.19412378993786;0.0;0.0;0.0;0.0;0.0;266.19412378993775;True;
7069411;1991_2000;190.0;12.0;9.234914092815039;1.299416527256735;2488.6070621289136;888.563074083143;888.5630740831435;0.0;0.0;37.25650421246126;74.51300842492252;111.76951263738378;963.0760825080655;False;oversized
679810;1976_1990;320.0;5.31;13.46784;0.3942725782308076;3325.801709740574;1439.7771114326615;1439.7771114326608;0.0;0.0;0.0;0.0;0.0;1439.7771114326615;True;
721074;post2010;134.0;6.0;3.9579440630816034;1.5159385540503265;1105.7744187877017;-67.40182843880052;-67.40182843880035;0.0;0.0;28.525582736758352;57.051165473516704;85.57674821027506;-10.350662965283817;True;
712718;1976_1990;200.0;13.7;12.926187476213563;1.059863940950136;3154.8631392057587;1619.8020530958797;1619.8020530958797;0.0;0.0;9.443127033558717;18.886254067117434;28.329381100676144;1638.6883071629973;False;oversized
7211189;pre1975;202.0;10.0;14.013993402486339;0.7135724780793615;4083.853913074169;2355.4588488332292;2355.458848833229;0.0;0.0;0.0;0.0;0.0;2355.4588488332292;True;
811080;1976_1990;190.0;10.7;11.253768188348966;0.9507926430435734;2933.908718416354;1466.1451005276544;1466.1451005276547;0.0;0.0;0.0;0.0;0.0;1466.1451005276544;True;
5831058;pre1975;160.0;12.0;12.63792;0.9495233392836796;4661.208477824924;3227.2791912211505;2868.7968695702075;358.48232165094356;0.0;0.0;0.0;0.0;3227.2791912211505;True;
760117;1976_1990;155.0;12.0;8.703211064224263;1.3788014459775242;2435.894503876275;1108.8463710202936;1108.8463710202936;0.0;0.0;46.136018015851846;92.27203603170369;138.4080540475555;1201.1184070519973;True;
468980;pre1975;160.0;12.9;13.770706347719349;0.9367711193795406;5498.706789939264;3857.795482019818;3447.567655039956;410.2278269798618;0.0;0.0;0.0;0.0;3857.795482019818;True;
103721;2001_2010;160.0;6.1;6.1002752790717825;0.9999548743197332;1307.4472886044223;263.8055278128654;263.8055278128652;0.0;0.0;0.0;0.0;0.0;263.8055278128654;True;
821088;1991_2000;220.0;9.5;8.799623634667727;1.0795916273706312;1893.7713849506977;520.7521496242139;520.7521496242138;0.0;0.0;7.536417319808004;15.072834639616008;22.60925195942401;535.8249842638298;True;
796869;2001_2010;150.0;5.29;6.302986359462179;0.8392846974924097;1637.798700800653;349.5395337162254;349.53953371622544;0.0;0.0;0.0;0.0;0.0;349.5395337162254;True;
727690;1976_1990;157.0;10.6;8.920895768666465;1.1882214830074775;2053.649386583486;1161.7202710827828;938.7379922076069;222.98227887517584;0.0;19.327046656007017;38.654093312014034;57.98113996802103;1200.3743643947969;True;
669010;1976_1990;170.0;16.3;10.702324299946413;1.5230336460727147;2773.8214124622673;1791.4882221992475;1310.799091764465;0.0;480.6891304347826;72.54009634573536;145.08019269147073;217.62028903720608;1936.5684148907183;True;
9889114;pre1975;200.0;19.6;15.221232296519183;1.287674980460167;4373.2864791009;2940.288387589183;2582.038864711253;358.2495228779294;0.0;62.904255121103205;125.80851024220641;188.7127653633096;3066.0968978313895;True;
7984107;pre1975;120.0;8.0;10.483568746893372;0.7630989210969465;4687.545612250236;3303.2557420606104;3124.6376942942056;178.61804776640344;0.0;0.0;0.0;0.0;3303.2557420606104;True;
721077;1976_1990;234.0;13.7;10.790383631738546;1.269649019679262;2964.2320289049767;1442.1875724352249;1245.7947393423547;196.39283309287103;0.0;39.965113034804844;79.93022606960969;119.89533910441452;1522.1177985048346;True;
658466;1976_1990;162.0;7.5;9.952793999999999;0.7535572423180869;2116.7093930129067;1070.2410962425975;1070.2410962425972;0.0;0.0;0.0;0.0;0.0;1070.2410962425975;True;
112120;1976_1990;136.0;7.8;8.847877577552648;0.8815673512243041;2576.6748229559507;1325.4847826621094;1325.4847826621096;0.0;0.0;0.0;0.0;0.0;1325.4847826621094;True;
1159664;pre1975;152.0;10.6;11.293957030828713;0.9385550140721766;4129.018912300969;2764.7862285864976;2423.72805765788;341.0581709286179;0.0;0.0;0.0;0.0;2764.7862285864976;True;
122887;2001_2010;232.0;9.74;8.706890769913898;1.1186542081882944;2444.9210604248856;488.4252212467318;488.42522124673076;0.0;0.0;14.505008625379999;29.010017250759997;43.51502587613999;517.4352384974918;True;
706817;2001_2010;168.0;6.1;6.203016;0.9833925948280643;1610.1333152864102;318.2776033257992;318.27760332579913;0.0;0.0;0.0;0.0;0.0;318.2776033257992;True;
748773;1976_1990;200.0;13.7;12.926187476213563;1.059863940950136;2123.941979206315;1090.495982478984;1090.495982478984;0.0;0.0;6.357376861236095;12.71475372247219;19.072130583708283;1103.210736201456;True;
100119;1976_1990;160.0;5.9;11.380569478062574;0.5184274839122036;2088.640891826464;1101.0520774923543;1101.0520774923543;0.0;0.0;0.0;0.0;0.0;1101.0520774923543;True;
8087988;2001_2010;198.0;11.0;7.379635050331384;1.4905886165069968;2495.5297864517156;1457.7001796932145;496.32191882364975;0.0;961.3782608695652;61.21392526936742;122.42785053873484;183.64177580810224;1580.1280302319494;True;
5610182;1991_2000;140.0;6.6;7.066872852223283;0.9339350145409221;1754.2645590868165;1597.756786007627;636.3785251380615;0.0;961.3782608695652;0.0;0.0;0.0;1597.756786007627;True;
6901131;2001_2010;195.0;7.2;8.173980509672456;0.8808437934834904;2291.487489237911;2411.1700519229935;488.413530183862;0.0;1922.7565217391304;0.0;0.0;0.0;2411.1700519229935;True;
7474976;pre1975;180.0;8.69;11.608893020856016;0.7485640520924722;3033.0393259405437;1977.7798718065242;1713.9650082730186;263.814863533505;0.0;0.0;0.0;0.0;1977.7798718065242;True;
801031;2001_2010;120.0;6.6;5.336136869053391;1.2368498338706992;1442.516837544034;316.92134239878806;316.92134239878783;0.0;0.0;17.082993666399545;34.16598733279909;51.248980999198636;351.08732973158715;True;
