Household_ID;era;area;footprint;n_above;bsmt;huell;residents;hp_type;emitter;jaz;jaz_derived;H_as_built;H_reference;required_kW_phys;installed_kW;ratio_phys;E_as_built;E_reference;deficiency;term_envelope;term_emitter;term_dhw;kwh_yr;rank_in_era
9097838;1981 - 85;213.5;90.0;2;True;1.8320585033894088;5;ground-source;both;3.7642857142857147;True;417.082242378911;209.38451793740882;12.51246727136733;8.9;0.7112905717936341;5530.7709089655455;3485.984067115056;2044.7868418504895;1833.5378458132025;211.24899603728616;0.0;8830.783320974575;11.0
114721;1981 - 85;140.0;80.0;2;False;2.2371162375427276;2;air-source;both;3.1;False;318.8630186047855;152.55579750585912;9.565890558143565;12.0;1.2544571701987794;4266.101637981581;2233.9392255424086;2032.1624124391724;1839.3343496763375;192.82806276283534;0.0;11997.765638157896;12.0
716869;1981 - 85;155.0;70.0;3;False;2.426308700626068;2;air-source;floor_only;3.5;False;376.48677887763245;176.7894412726039;11.294603366328973;8.5;0.7525718012674855;4526.3927219758825;2517.748340405802;2008.6443815700804;2008.6443815700802;0.0;0.0;6220.758546312178;13.0
8612210;1981 - 85;300.0;150.0;2;False;1.631816307401944;6;ground-source;floor_only;4.25;False;538.0059137764666;278.0575760073369;16.140177413293998;20.42;1.265165770927703;6292.735961024884;4324.218728265994;1968.5172327588898;1968.5172327588903;0.0;0.0;9249.467508591066;14.0
86109;1981 - 85;160.0;60.0;3;False;2.131058255214004;2;air-source;floor_only;3.5;False;350.8394566673925;169.78474730441073;10.525183700021774;8.0;0.7600817456500498;4404.19635056986;2512.9991546025612;1891.1971959672992;1891.1971959672987;0.0;0.0;6879.594323570433;15.0
721077;1981 - 85;234.0;117.0;1;True;1.4988452649040593;3;ground-source;both;3.7642857142857147;True;394.7524335900399;208.5149140446509;11.842573007701198;13.7;1.156843195401111;4613.064664910237;2748.5244883135747;1864.5401765966626;1653.0250953556413;211.51508124102207;0.0;10843.7485;16.0
815461;1981 - 85;240.0;120.0;2;False;1.7359006035092992;2;ground-source;floor_only;4.25;False;450.38891587378544;229.16574296256033;13.511667476213562;;;4482.248298829262;2643.8863505354097;1838.3619482938525;1838.361948293853;0.0;0.0;6055.810245183889;17.0
111119;1981 - 85;180.0;100.0;2;True;2.3333333333333335;2;ground-source;floor_only;4.25;False;423.822;200.802;12.71466;8.65;0.6803170513407358;4226.732354484773;2391.7221109478064;1835.0102435369668;1835.0102435369677;0.0;0.0;6880.494432258064;18.0
767371;1981 - 85;180.0;90.0;2;False;1.8884199576606167;2;air-source;floor_only;3.5;False;359.7544739031288;179.25929434992707;10.792634217093864;9.421;0.8729101543234544;4338.111192114973;2532.6352451234125;1805.4759469915607;1805.4759469915614;0.0;0.0;6328.536611764705;19.0
120741;1981 - 85;164.0;66.0;2;True;1.9411526641778716;2;air-source;floor_only;3.5;False;334.69482954013677;165.65149093287098;10.040844886204102;13.0;1.2947117645310617;4224.178634028694;2464.193168391886;1759.9854656368084;1759.985465636808;0.0;0.0;11604.541688741723;20.0
781099;1981 - 85;150.0;75.0;2;False;1.9970765814495917;2;ground-source;both;3.7642857142857147;True;312.834189773951;153.767040061491;9.385025693218529;7.38;0.786359061897153;3639.593041341382;2002.0798276587639;1637.5132136826182;1474.6024925821887;162.91072110042947;0.0;9132.051729711142;21.0
105714;1981 - 85;145.0;145.0;1;False;2.396891182420392;3;air-source;floor_only;3.5;False;348.78487716076546;164.23624057030736;10.463546314822965;8.14;0.7779389276911441;4092.6046795970706;2514.072877481966;1578.5318021151047;1578.5318021151063;0.0;0.0;11659.883865079364;22.0
105898;1981 - 85;160.0;80.0;2;False;1.9574767078498865;2;air-source;floor_only;3.5;False;328.6210186047855;162.3137975058591;9.858630558143565;10.0;1.0143396632039994;3819.7194487130837;2260.9052143380322;1558.8142343750515;1558.814234375051;0.0;0.0;14573.819461343473;23.0
679810;1981 - 85;320.0;100.0;2;False;1.14375;2;ground-source;floor_only;4.25;False;448.928;254.582;13.46784;5.31;0.3942725782308076;4321.410180521033;2770.770231508057;1550.639949012976;1550.6399490129754;0.0;0.0;8826.735810810811;24.0
310610;1981 - 85;160.0;80.0;2;False;1.9574767078498865;2;air-source;floor_only;3.5;False;328.6210186047855;162.3137975058591;9.858630558143565;8.1;0.8216151271952394;3559.7246169898413;2132.4875353713414;1427.2370816184998;1427.2370816184996;0.0;0.0;7260.6006603773585;25.0
712718;1981 - 85;200.0;80.0;2;False;1.5659813662799094;2;ground-source;floor_only;4.25;False;348.13701860478545;181.82979750585912;10.444110558143564;13.7;1.3117440612803288;3484.8686886813334;2173.3993598463667;1311.4693288349667;1311.4693288349663;0.0;0.0;8873.92489304813;26.0
748773;1981 - 85;200.0;80.0;2;False;1.5659813662799094;2;ground-source;floor_only;4.25;False;348.13701860478545;181.82979750585912;10.444110558143564;13.7;1.3117440612803288;2888.084220000973;1861.7025471096013;1026.3816728913716;1026.3816728913716;0.0;0.0;6930.518675078864;27.0
107461;1981 - 85;120.0;60.0;2;False;2.1442740046346698;2;air-source;floor_only;3.5;False;264.3983044449283;127.76516486960713;7.93194913334785;12.0;1.5128690058726009;2520.194481865597;1599.996041460014;920.1984404055829;920.1984404055821;0.0;0.0;7855.1548786828425;28.0
758039;1986 - 90;150.0;65.0;3;False;2.3914476736324866;2;air-source;floor_only;3.5;False;360.1587208358984;169.67991363107083;10.804761625076951;8.1;0.7496694773164245;8387.279728119347;3889.6449185404763;4497.634809578871;3536.2565487093057;0.0;961.3782608695652;19456.017357142857;1.0
868122;1986 - 90;280.0;140.0;2;False;1.662766595106798;1;air-source;both;3.1;False;509.0717173039228;261.851579943444;15.272151519117685;14.0;0.9167012246096953;6221.44332488794;3035.702457488464;3185.7408673994764;2841.7484044416387;343.99246295783837;0.0;9033.978451528952;2.0
104118;1986 - 90;150.0;140.0;1;True;2.6778732331495174;3;ground-source;floor_only;4.25;False;394.52978797794214;181.23718495758303;11.835893639338265;10.3;0.870234247946137;4757.015277629313;2122.5104511990735;2634.504826430239;1192.4374351258919;0.0;1442.0673913043477;9536.134078947369;3.0
669010;1986 - 90;170.0;90.0;2;True;2.300849943962581;1;air-source;floor_only;3.5;False;395.858592378911;188.16086793740882;11.875757771367331;16.3;1.3725439937230446;4273.131658927668;1996.641690181174;2276.4899687464936;1795.8008383117108;0.0;480.6891304347826;28686.06218337731;4.0
120701;1986 - 90;236.0;110.0;2;True;1.8990609703641566;2;ground-source;floor_only;4.25;False;473.6871112047528;235.70438664259814;14.210613336142584;10.88;0.7656249412070298;4185.865448886273;2454.405490561976;1731.459958324297;1731.459958324297;0.0;0.0;9376.204913194446;5.0
811080;1986 - 90;190.0;95.0;2;False;1.8580566202519662;2;air-source;floor_only;3.5;False;375.12560627829885;187.666273861078;11.253768188348966;10.7;0.9507926430435734;4002.028234009421;2371.674882222669;1630.3533517867518;1630.3533517867522;0.0;0.0;12509.355880654475;6.0
781007;1986 - 90;200.0;100.0;2;False;1.83;2;ground-source;floor_only;4.25;False;390.38;196.034;11.7114;;;3943.5501554977395;2348.4630439466355;1595.087111551104;1595.0871115511052;0.0;0.0;7173.75468427835;7.0
7048688;1986 - 90;135.0;45.0;3;False;2.109968943799849;4;ground-source;floor_only;4.25;False;293.74314593038366;142.4900221940915;8.81229437791151;9.0;1.021300425750527;4166.802464720396;2782.831644687574;1383.9708200328214;1383.9708200328216;0.0;0.0;6193.306605504587;8.0
100119;1986 - 90;160.0;160.0;1;False;2.3538149682454623;3;ground-source;floor_only;4.25;False;379.35231593541914;179.37219623328468;11.380569478062574;5.9;0.5184274839122036;3724.261005262386;2345.743804241958;1378.5172010204278;1378.5172010204276;0.0;0.0;10541.951313868612;9.0
468646;1986 - 90;150.0;60.0;2;True;1.99427400463467;2;air-source;floor_only;3.5;False;312.4978805561604;153.65395608700894;9.374936416684811;7.8;0.8320056428455497;3227.3472369389488;1962.7755708431018;1264.571666095847;1264.571666095847;0.0;0.0;9543.947109609611;10.0
658466;1986 - 90;162.0;81.0;2;False;1.95;2;ground-source;floor_only;4.25;False;331.7598;164.01689999999996;9.952793999999999;7.5;0.7535572423180869;3093.3025841607873;1903.1944851390194;1190.1080990217679;1190.108099021768;0.0;0.0;5132.672115384615;11.0
768498;1986 - 90;200.0;68.0;3;False;1.845886222700122;2;air-source;both;3.1;False;392.9217956320195;196.88867878126655;11.787653868960584;11.6;0.9840804734303645;;;;;;961.3782608695652;;
412211;1991 - 95;300.0;100.0;3;False;1.58;2;air-source;floor_only;3.5;False;407.07000000000005;273.876;12.212100000000003;12.52;1.025212698880618;8516.782862251315;5972.049725363402;2544.733136887913;2544.7331368879136;0.0;0.0;20799.384615384613;1.0
9880798;1991 - 95;150.0;50.0;3;False;2.027350647362943;4;ground-source;floor_only;4.25;False;240.4414284074428;154.98859862109475;7.213242852223284;;;5087.822481291556;2565.853947446014;2521.968533845542;599.2120121064115;0.0;1922.7565217391304;15802.115996592845;2.0
1148611;1991 - 95;240.0;95.0;3;False;1.9095672365492102;3;ground-source;floor_only;4.25;False;369.1588752244958;240.37766079161702;11.074766256734872;11.6;1.0474261696445033;5190.170465612457;2827.549548335731;2362.620917276726;920.5535259723781;0.0;1442.0673913043477;13176.672286450663;3.0
867211;1991 - 95;245.0;150.0;2;True;2.2680861847988942;2;ground-source;both;3.7642857142857147;True;425.16011340165096;269.01372000917115;12.754803402049529;10.6;0.831059457827215;4857.798124197809;2508.7184871412082;2349.0796370566004;1159.4179248308067;228.28345135622862;961.3782608695652;5272.0559331476325;4.0
808410;1991 - 95;204.0;60.0;3;True;1.8764585341827489;2;air-source;floor_only;3.5;False;310.0702475353044;202.50413852181254;9.302107426059132;9.0;0.9675226900505576;6824.874401093306;4713.811785362296;2111.06261573101;2111.0626157310085;0.0;0.0;11802.207093023255;5.0
114117;1991 - 95;260.0;100.0;3;False;1.823076923076923;2;air-source;floor_only;3.5;False;387.55400000000003;254.36;11.62662;24.0;2.0642284688069275;4663.095016824655;2683.6738430424557;1979.4211737821997;1018.0429129126345;0.0;961.3782608695652;22438.444779411762;6.0
111710;1991 - 95;290.0;290.0;1;False;2.1341978370758796;3;ground-source;floor_only;4.25;False;481.8955550136028;307.97977327028934;14.456866650408084;18.7;1.293502973514122;6518.325127674878;4566.205320002988;1952.1198076718902;1952.119807671891;0.0;0.0;14188.724501763669;7.0
823761;1991 - 95;240.0;140.0;2;False;1.939894360957931;2;air-source;floor_only;3.5;False;373.1620556464469;242.33557994344403;11.194861669393408;8.2;0.7324789034614588;4453.480663623538;3151.407878770248;1302.0727848532902;1302.0727848532904;0.0;0.0;8246.849899741268;8.0
680861;1991 - 95;400.0;150.0;2;True;1.3892027881893227;2;ground-source;floor_only;4.25;False;500.784613401651;344.6382200091711;15.02353840204953;15.0;0.9984332318113343;4783.223663249207;3522.383264986092;1260.8403982631148;1260.8403982631144;0.0;0.0;22998.057127071825;9.0
461104;1991 - 95;210.0;70.0;3;False;1.7908468980811454;3;air-source;floor_only;3.5;False;309.30181672837233;203.6239412726039;9.279054501851169;5.6;0.6035097648023083;4486.148415113876;3332.388608927865;1153.7598061860108;1153.7598061860112;0.0;0.0;7315.983383311604;10.0
7411491;1991 - 95;180.0;70.0;3;False;2.0893213810946696;4;air-source;floor_only;3.5;False;294.66481672837233;188.9869412726039;8.839944501851171;;;4256.620883214976;3260.4772569466363;996.1436262683396;996.1436262683394;0.0;0.0;7586.079390459364;11.0
