Household_ID;era;renovated;area_m2;huellzahl;b_ground_en12831;live_W_m2;S0;S1;S2;D1;bench;r_S0;r_S1;r_S2;r_D1
716869;1976_1990;True;155.0;2.426308700626068;0.45074103325734965;65.58948271314743;65.58948271314743;61.407482713147424;60.94031702855583;50.48531702855584;45.0;1.4575440602921652;1.3646107269588317;1.3542292673012406;1.1218959339679075
115508;pre1975;True;170.0;1.9700413729621447;0.45694795297366486;79.64836530775078;79.64836530775078;75.46636530775078;73.60045040343375;63.14545040343375;60.0;1.3274727551291796;1.2577727551291795;1.2266741733905626;1.0524241733905624
781099;1976_1990;False;150.0;1.9970765814495917;0.4752333678927176;62.566837954790195;62.566837954790195;58.3848379547902;58.08763836950282;47.632638369502814;45.0;1.3903741767731155;1.2974408434397822;1.2908364082111738;1.0585030748778403
105768;pre1975;True;294.0;1.777601928765643;0.4433593835818529;67.96505786296929;67.96505786296929;63.783057862969294;62.8351944861758;52.38019448617581;60.0;1.1327509643828215;1.0630509643828217;1.0472532414362634;0.8730032414362635
8010411;post2010;False;375.0;1.6581795688823329;0.43458678420882885;26.575892895952794;26.575892895952794;22.393892895952792;22.20550283447422;11.750502834474224;25.0;1.0630357158381118;0.8957557158381116;0.8882201133789688;0.470020113378969
7086681;2001_2010;False;180.0;1.8884199576606167;0.4433593835818529;37.2980394919274;37.2980394919274;33.116039491927395;32.776195793418516;22.321195793418518;32.5;1.1476319843669969;1.0189550612900737;1.008498332105185;0.6868060244128775
868122;1976_1990;False;280.0;1.662766595106798;0.4433593835818529;54.54339828256316;54.54339828256316;50.36139828256315;49.681710885545385;39.22671088554538;45.0;1.2120755173902924;1.1191421840569589;1.1040380196787862;0.8717046863454528
881223;1976_1990;True;240.0;1.4894254526319743;0.45074103325734965;45.91493450527146;45.91493450527146;41.73293450527146;40.70578868155548;30.250788681555484;45.0;1.0203318778949213;0.927398544561588;0.9045730818123441;0.6722397484790108
118708;1991_2000;False;186.0;1.2398356029844224;0.4433593835818529;35.09428744924298;35.09428744924298;30.91228744924297;30.139811868330742;19.68481186833074;35.0;1.0026939271212278;0.8832082128355134;0.8611374819523069;0.5624231962380212
1037610;post2010;False;222.0;1.761912119250625;0.44337695751623407;27.3227672586045;27.3227672586045;23.1407672586045;22.7873333352542;12.332333335254203;25.0;1.09291069034418;0.9256306903441801;0.911493333410168;0.4932933334101681
6885841;post2010;False;170.0;2.3123072401538716;0.44337695751623407;31.285612129107875;31.285612129107875;27.10361212910788;26.923750700041797;16.4687507000418;25.0;1.251424485164315;1.0841444851643152;1.076950028001672;0.6587500280016719
2794690;1976_1990;True;140.0;2.040846898081145;0.44337695751623407;57.494784859704055;57.49478485970405;53.312784859704045;52.71824291362451;42.26324291362451;45.0;1.277661885771201;1.1847285524378677;1.1715165091916557;0.9391831758583224
111119;1976_1990;False;180.0;2.3333333333333335;0.4433593835818529;70.637;70.637;66.45500000000001;64.88416690467005;54.42916690467006;45.0;1.569711111111111;1.476777777777778;1.4418703756593345;1.2095370423260015
105807;1976_1990;True;200.0;1.83;0.44337695751623407;53.067;53.067;48.885;48.290458053920446;37.835458053920455;45.0;1.1792666666666667;1.0863333333333334;1.073121290087121;0.8407879567537879
7374981;post2010;False;200.0;1.83;0.5737494323061776;27.813;27.813;23.631;23.89649795630224;13.441497956302241;25.0;1.11252;0.94524;0.9558599182520896;0.5376599182520896
861116;1976_1990;True;195.0;1.8395751335634511;0.4367851188401936;53.26807780483247;53.26807780483247;49.08607780483248;48.64357363671383;38.188573636713826;45.0;1.1837350623296106;1.0908017289962773;1.0809683030380852;0.8486349697047517
108511;2001_2010;False;274.0;1.838627421645295;0.4433593835818529;36.70052905974354;36.70052905974354;32.518529059743535;32.131553753412256;21.67655375341226;32.5;1.1292470479921088;1.0005701249151857;0.9886631924126847;0.6669708847203772
119701;pre1975;True;200.0;1.83;0.45074103325734965;75.027;75.027;70.845;70.03222704874628;59.57722704874628;60.0;1.25045;1.18075;1.1672037841457714;0.9929537841457713
86109;1976_1990;True;160.0;2.131058255214004;0.4433593835818529;59.389223359494075;59.389223359494075;55.20722335949408;54.76117850520118;44.306178505201174;45.0;1.3197605190998682;1.2268271857665352;1.2169150778933595;0.9845817445600261
1037311;1976_1990;True;180.0;1.8942740046346702;0.4433593835818529;50.154637586900066;50.154637586900066;45.97263758690006;45.61863373428665;35.16363373428665;45.0;1.1145475019311126;1.021614168597779;1.013747416317481;0.7814140829841477
768498;1976_1990;False;200.0;1.845886222700122;0.4433593835818529;58.93826934480292;58.93826934480292;54.756269344802924;54.29408191483085;43.83908191483085;45.0;1.309739318773398;1.216805985440065;1.2065351536629076;0.9742018203295745
116121;pre1975;False;395.0;1.5211172086365705;0.4752333678927176;76.2422469497811;76.2422469497811;72.06024694978112;71.04307729172544;60.58807729172544;60.0;1.270704115829685;1.2010041158296854;1.184051288195424;1.009801288195424
120741;1976_1990;False;164.0;1.9411526641778716;0.4433593835818529;61.22466394026892;61.22466394026892;57.042663940268916;55.768336152688654;45.313336152688656;45.0;1.3605480875615314;1.2676147542281981;1.2392963589486368;1.0069630256153035
114721;1976_1990;True;140.0;2.2371162375427276;0.4433593835818529;61.61644098839728;61.61644098839728;57.43444098839727;56.754753591379504;46.299753591379506;45.0;1.3692542441866062;1.2763209108532727;1.2612167464751;1.0288834131417668
815461;1976_1990;True;240.0;1.7359006035092992;0.44337695751623407;51.09091267369528;51.09091267369528;46.908912673695276;46.31437072761573;35.85937072761573;45.0;1.1353536149710062;1.0424202816376729;1.0292082383914607;0.7968749050581274
1678757;1976_1990;True;200.0;1.83;0.4752333678927176;53.067;53.067;48.885;48.624950362873534;38.169950362873536;45.0;1.1792666666666667;1.0863333333333334;1.0805544525083008;0.8482211191749675
971071;1976_1990;True;250.0;1.6936346766617498;0.4433593835818529;50.20332820989674;50.20332820989674;46.021328209896744;44.67832904087095;34.22332904087095;45.0;1.1156295157754832;1.0226961824421499;0.9928517564637989;0.7605184231304656
121728;post2010;False;455.0;1.3341470986394353;0.4433593835818529;24.242859110203934;24.242859110203934;20.060859110203932;19.782278604749454;9.327278604749454;25.0;0.9697143644081574;0.8024343644081573;0.7912911441899781;0.37309114418997813
114798;pre1975;True;301.0;1.6609253936583748;0.44337695751623407;69.44753799072637;69.44753799072637;65.26553799072639;63.19651170992173;52.74151170992173;60.0;1.1574589665121062;1.0877589665121064;1.053275195165362;0.8790251951653621
1081057;post2010;False;200.0;2.0489720494198638;0.44337695751623407;29.389598755823016;29.389598755823016;25.207598755823017;25.04452439346978;14.589524393469777;25.0;1.1755839502329206;1.0083039502329207;1.0017809757387912;0.5835809757387911
9776611;post2010;False;180.0;1.8884199576606167;0.44337695751623407;28.23362369515644;28.23362369515644;24.051623695156444;23.847780742214884;13.392780742214883;25.0;1.1293449478062576;0.9620649478062577;0.9539112296885953;0.5357112296885953
996610;2001_2010;False;240.0;1.9087228258248676;0.44337695751623407;37.541673909898414;37.541673909898414;33.35967390989841;32.85969772025638;22.40469772025638;32.5;1.1551284279968743;1.0264515049199512;1.0110676221617347;0.689375314469427
7411010;post2010;False;260.0;1.8984703333195931;0.4433593835818529;28.30598639990107;28.30598639990107;24.123986399901074;23.822114541760026;13.367114541760026;25.0;1.1322394559960427;0.9649594559960429;0.952884581670401;0.534684581670401
512280;post2010;False;300.0;1.8522703842524304;0.4752333678927176;27.9733467666175;27.9733467666175;23.791346766617497;23.623564258773428;13.168564258773426;25.0;1.1189338706647;0.9516538706646999;0.9449425703509371;0.5267425703509371
7710511;pre1975;True;200.0;1.9557224523681938;0.43458678420882885;79.17584092815041;79.17584092815041;74.9938409281504;72.91660917493276;62.461609174932775;60.0;1.3195973488025068;1.2498973488025067;1.2152768195822126;1.041026819582213
823761;1991_2000;True;240.0;1.939894360957931;0.4433593835818529;42.28049464365051;42.28049464365051;38.09849464365052;37.62766951967467;27.172669519674667;35.0;1.208014132675729;1.0885284183900148;1.0750762719907048;0.7763619862764191
1101758;1976_1990;True;192.0;1.625;0.4433593835818529;45.10574999999999;45.10574999999999;40.92375;40.09184094635846;29.636840946358465;45.0;1.0023499999999999;0.9094166666666667;0.8909297988079657;0.6585964654746326
1061168;post2010;False;160.0;1.994315018740781;0.45694795297366486;28.99606813493362;28.99606813493362;24.814068134933624;24.709451660659628;14.25445166065963;25.0;1.1598427253973447;0.9925627253973449;0.9883780664263851;0.5701780664263851
808112;1976_1990;False;140.0;2.040846898081145;0.43458678420882885;63.617325553947495;63.617325553947495;59.435325553947486;58.65036696445345;48.195366964453434;45.0;1.4137183456432776;1.320785012309944;1.3033414880989656;1.0710081547656318
1019970;post2010;False;170.0;1.9464600421423555;0.4433593835818529;28.651512303424955;28.651512303424955;24.46951230342496;24.084826949688686;13.629826949688688;25.0;1.1460604921369981;0.9787804921369984;0.9633930779875475;0.5451930779875476
1148611;1991_2000;False;240.0;1.9095672365492102;0.4433593835818529;46.14485940306197;46.14485940306197;41.96285940306197;41.59292537708095;31.13792537708095;35.0;1.3184245543731992;1.1989388400874847;1.1883692964880272;0.8896550107737414
7048688;1976_1990;True;135.0;2.109968943799849;0.4433593835818529;54.19891769624716;54.19891769624716;50.01691769624717;49.662913843633746;39.20791384363375;45.0;1.2044203932499369;1.1114870599166038;1.1036203076363054;0.8712869743029722
109104;pre1975;True;200.0;1.83;0.4433593835818529;69.53699999999999;69.53699999999999;65.355;64.5053907537278;54.05039075372779;60.0;1.15895;1.08925;1.0750898458954632;0.9008398458954632
468646;1976_1990;False;150.0;1.99427400463467;0.43458678420882885;62.49957611123208;62.49957611123208;58.317576111232086;56.81405135479984;46.35905135479984;45.0;1.3888794691384907;1.2959461358051574;1.2625344745511076;1.0302011412177743
1114639;1976_1990;False;195.0;1.8395751335634511;0.43458678420882885;58.78680320552282;58.78680320552282;54.60480320552283;54.08149747919346;43.62649747919347;45.0;1.3063734045671738;1.2134400712338407;1.201811055093188;0.9694777217598548
671781;pre1975;True;180.0;1.8884199576606167;0.4433593835818529;71.2895987298185;71.2895987298185;67.1075987298185;66.25798948354631;55.8029894835463;60.0;1.1881599788303083;1.1184599788303085;1.1042998247257718;0.9300498247257717
768113;1976_1990;True;150.0;1.9970765814495917;0.4752333678927176;56.57560821044142;56.57560821044142;52.39360821044143;52.13355857331495;41.67855857331495;45.0;1.2572357380098094;1.1643024046764763;1.1585235238514433;0.92619019051811
122850;2001_2010;False;220.0;1.82582265896558;0.44337695751623407;36.54687190758696;36.54687190758696;32.364871907586966;31.53780283569552;21.082802835695517;32.5;1.1245191356180604;0.9958422125411375;0.970393933406016;0.6487016257137083
461104;1991_2000;False;210.0;1.7908468980811454;0.44337695751623407;44.1859738183389;44.1859738183389;40.003973818338906;39.69254708467819;29.23754708467819;35.0;1.262456394809683;1.1429706805239688;1.1340727738479484;0.8353584881336626
112810;1991_2000;False;180.0;2.0083074531665406;0.4433593835818529;47.774072977247926;47.774072977247926;43.59207297724792;42.675165473198255;32.22016547319825;35.0;1.3649735136356551;1.2454877993499407;1.2192904420913788;0.9205761563770929
610891;2001_2010;False;240.0;1.8674099541914206;0.44337695751623407;37.04591945029704;37.04591945029704;32.86391945029705;32.23180427761298;21.77680427761298;32.5;1.1398744446245244;1.0111975215476015;0.9917478239265533;0.6700555162342456
858577;1976_1990;True;180.0;1.8884199576606167;0.44337695751623407;54.293819110872946;54.293819110872946;50.11181911087296;49.51727716479341;39.062277164793414;45.0;1.2065293135749544;1.1135959802416213;1.1003839369954092;0.8680506036620759
8399121;2001_2010;False;168.0;1.928376607274359;0.5737494323061776;37.77751928729231;37.77751928729231;33.595519287292305;34.03801588112937;23.58301588112937;32.5;1.1623852088397633;1.0337082857628401;1.0473235655732114;0.7256312578809037
108987;2001_2010;False;180.0;2.033333333333333;0.5737494323061776;39.037;39.037;34.855;35.34666288204119;24.891662882041185;32.5;1.2011384615384615;1.0724615384615384;1.0875896271397287;0.7658973194474211
788488;2001_2010;False;250.0;1.9744091466523768;0.5737494323061776;38.329909759828524;38.329909759828524;34.14790975982852;34.829205113998306;24.3742051139983;32.5;1.1793818387639545;1.0507049156870314;1.0716678496614864;0.7499755419691785
