Household_ID;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;n_months;hdd_per_day;b_line;b_step;step_kwh_day;floor_line;floor_step;r2_line;r2_step;step_lo;step_hi;beta_phys;hdd_corrected;bp_lo;bp_hi;excess_b_line;excess_lo_b_line;excess_hi_b_line;status_b_line;excess_b_step;excess_lo_b_step;excess_hi_b_step;status_b_step
121798;207.0;60.0;2;True;1981 - 85;1976_1990;0;2;ground-source;True;10.4;single family house;2019-10-07;;both;207.0;True;True;424;14;4.00597084358764;4.465707243237359;3.4749885480499643;13.328032543021669;10.455426798913768;6.314234939759049;0.7963243018656898;0.8372199784708777;7.743910633635118;20.383064711869395;2.1697068058229583;3.1996572233128115;1.8680897182553713;2.9585697083573548;2681.441250270362;1574.7478547649998;3311.082693903289;SLOPE_EXCESS;1524.4057665658645;367.26366279038376;1973.8689492949093;SLOPE_EXCESS
114671;260.0;130.0;2;False;< 1975;pre1975;1;4;ground-source;False;13.7;single family house;2019-10-07;;radiator_only;260.0;True;True;571;20;2.5519838066956013;4.17142936942439;3.0298852054672105;12.676458948869906;24.395644597053476;21.22592255892257;0.7669590430423652;0.8294530493105987;8.879924995114669;17.24473574473315;4.321833042378037;2.6694391283426793;3.0941655299637763;6.159135686212328;-146.54510911455642;-1921.5162083735115;1125.038657343346;INCONCLUSIVE;-1258.803279284018;-3129.7122912605287;-112.92457999909477;BELOW_PHYSICS
1121037;150.0;75.0;2;False;2000 - 10;2001_2010;0;4;ground-source;False;6.7;single family house;2019-11-07;;floor_only;150.0;True;True;683;23;3.165213380864473;3.5792265074149263;2.617688850073459;11.720300733486743;28.351990222100838;25.440931547619048;0.7373334317097466;0.7882313269056571;8.10356586848753;15.219261962442815;1.089936535832332;3.310892657808026;1.0172594046793115;1.2671962263087362;3008.246739874806;2442.823983138235;3482.75801795781;SLOPE_EXCESS;1846.2517308621111;1462.2711363057106;2139.5935433639947;SLOPE_EXCESS
9880798;150.0;50.0;3;False;1991 - 95;1991_2000;0;4;ground-source;True;;single family house;2020-02-17;False;floor_only;150.0;True;True;587;21;3.402035849196356;3.4283646734958713;3.095310104351321;3.99782871331405;31.630048960464702;30.651823104693175;0.39579906030664724;0.3990239612844598;1.1881900810324697;6.7719984781043205;1.3577868898302652;3.558614905017109;1.2758456794518849;1.5548173044044433;2689.461971476647;2272.6809108165826;2993.730599972081;SLOPE_EXCESS;2256.8592432878722;1709.182582191548;2558.7704618248245;SLOPE_EXCESS
680861;400.0;150.0;2;True;1991 - 95;1991_2000;0;2;ground-source;False;15.0;single family house;2020-02-17;False;floor_only;400.0;True;True;543;29;3.917535871566978;7.647292762447574;5.3105671691500635;27.44059349813921;33.0498319733448;26.942419087136873;0.7732293967541504;0.8213958799265452;20.448445028808834;37.26076454423783;2.8279601697975587;3.1290222616349666;2.6234595474076303;3.395591794968095;5504.126623548073;3752.1188453452905;6471.377445864135;SLOPE_EXCESS;2835.368387270642;406.1647478725927;3877.9563166307075;SLOPE_EXCESS
468185;300.0;160.0;1;True;1976 - 80;1976_1990;1;2;ground-source;True;11.67;single family house;2020-02-25;False;both;300.0;True;True;1555;52;3.939773027634093;2.8105805320085855;2.2379486207603763;7.275884349163729;10.7424888916647;8.71254147104854;0.7105149399911556;0.7370530676985922;4.90257742354148;10.042556960678564;2.9188703477707745;3.658099375704822;2.341163681584005;4.238273505804922;-144.5892412137216;-2099.5027731951623;678.3974523366097;INCONCLUSIVE;-909.1709607354142;-2776.978596379662;-100.65465137031251;BELOW_PHYSICS
781007;200.0;100.0;2;False;1986 - 90;1976_1990;0;2;ground-source;False;;single family house;2020-02-28;False;floor_only;200.0;True;True;1552;52;3.981930020170327;1.5450944969378833;1.2926037887308344;3.226230993089352;13.501664261323482;12.592529318541981;0.5258704585573244;0.5385688529197876;1.827952938297086;4.752192646502236;2.2044988235294114;3.697242358561121;2.0503998010756774;2.609747614260327;-889.8618268078243;-1473.482064460308;-575.4985579408097;BELOW_PHYSICS;-1230.596386464886;-1860.627344449998;-895.508914448573;BELOW_PHYSICS
761079;250.0;100.0;3;False;1976 - 80;1976_1990;0;2;ground-source;False;;single family house;2020-02-28;False;radiator_only;250.0;True;True;1377;48;3.765477061033754;4.15021024016941;3.520261219071208;8.065877927646753;13.279856900925601;10.989287435456083;0.9021339182740341;0.9222044871664206;6.466101180042061;9.766554161666082;3.5377058823529413;3.496264680625584;3.0292479465628546;4.583455206215171;781.6392338314859;-553.0220219019496;1445.6172600300188;INCONCLUSIVE;-22.261773435525534;-1431.408204353914;665.1839604236379;INCONCLUSIVE
461089;235.0;110.0;2;True;1976 - 80;1976_1990;0;2;ground-source;False;9.74;single family house;2020-03-09;False;floor_only;235.0;True;True;1426;48;3.6829631075065556;2.0183483867401146;1.524412188265294;6.196337094980526;14.445359204873183;12.78395680000004;0.8122280353434613;0.8566537101450087;5.127497255846119;7.410718497690917;2.6721837809209568;3.419650053395131;2.440594019095583;3.4200636096775003;-816.0992078270823;-1742.2128155708174;-468.45439085687906;BELOW_PHYSICS;-1432.6166736602784;-2372.8265265502514;-1144.7065153799886;BELOW_PHYSICS
114109;200.0;100.0;2;False;1976 - 80;1976_1990;0;1;ground-source;False;10.4;single family house;2020-05-07;False;radiator_only;200.0;True;True;1442;48;3.640544423003477;3.9003528472574773;2.5297131955319;17.12228426370107;22.241666396667593;17.649236220472353;0.4468198884421276;0.4976035744138979;10.542609649626696;27.53767553025588;2.7556235294117646;3.380264088211214;2.3667029411765834;3.6532700770774595;1412.3629024002798;16.46130777264454;2098.5761985270547;SLOPE_EXCESS;-278.7273549010175;-1839.308436142303;404.1617609789289;INCONCLUSIVE
107114;185.0;85.0;2;True;1976 - 80;1976_1990;1;2;ground-source;False;5.06;single family house;2020-05-07;False;floor_only;185.0;True;True;1415;47;3.646595580478312;2.6350629314162557;1.7034019666053206;11.686344825658963;21.712140983336802;18.58499999999999;0.6319496134870013;0.7046636458104953;8.883457939790881;14.679778182223922;1.9977085566654242;3.3858826188285165;1.682898356062343;2.778149162254269;787.6725913186523;-408.01882263714265;1257.674070156808;INCONCLUSIVE;-363.7179622802859;-1395.7765664546466;167.78976423338744;INCONCLUSIVE
671048;240.0;80.0;3;False;2000 - 10;2001_2010;0;2;air-source;True;;single family house;2020-05-25;;floor_only;240.0;True;True;712;24;3.208740891141508;2.7788308165926696;2.7539765055841756;0.3103192873928468;12.44869771575182;12.363700598802412;0.6778032583271815;0.6778610480636411;-2.575369824288577;3.1920934800177365;1.9269515242531823;3.3564235262986486;1.7872122185159987;2.1967750433924373;1043.6327099068383;336.1331040136535;1601.6825257828589;SLOPE_EXCESS;1013.183828024257;264.5249482597756;1573.803408623988;SLOPE_EXCESS
109711;160.0;160.0;1;False;1995 - 00;1991_2000;2;2;ground-source;True;;single family house;2020-06-23;True;floor_only;160.0;True;True;712;24;3.184779524914508;1.9057432516806203;1.1693165080290018;9.052114187026827;11.502171451629403;9.105339233038354;0.48637965353192003;0.5606019574368124;4.821128063311;12.471918047275066;1.2915284214647131;3.331359335684632;0.9187323676441144;1.8766632069978904;746.8521626958354;-91.44217928365687;1350.94051071538;INCONCLUSIVE;-148.6031065459178;-881.3119490798902;405.0284078225238;INCONCLUSIVE
7610179;280.0;140.0;2;False;1995 - 00;1991_2000;3;4;air-source;True;;multi family house;2020-07-08;;both;280.0;True;True;1135;38;5.440884313349933;3.027591009924352;2.7416957355355964;4.727686004968738;16.930958844396336;15.383287179487217;0.8437449767867047;0.851230688589142;2.590578183561238;7.060754791673803;2.4994208411764753;5.0518888703342;1.8094882634439722;3.4350377524589466;973.9138039560764;-789.6851946856575;2361.997510149216;INCONCLUSIVE;446.74023246659686;-1261.111345430899;1922.4104223925256;INCONCLUSIVE
6569121;150.0;65.0;2;True;2000 - 10;2001_2010;0;3;air-source;True;;single family house;2020-07-09;;floor_only;150.0;True;True;719;24;4.701064884803773;1.9523131193487753;1.7563376189094888;3.0010817238247904;16.709917222532265;15.78631768953069;0.777467829209713;0.7853215005566916;0.911119294628524;5.548404101432487;1.366336345245424;4.917431887870055;1.2662705240780976;1.682219770257893;1051.7478192023723;323.3726062759825;1334.1809759067844;SLOPE_EXCESS;699.9987152903469;-111.71814533227547;984.9445460473274;INCONCLUSIVE
5011111;286.0;117.0;2;True;< 1975;pre1975;0;5;air-source;False;;single family house;2020-07-09;;both;286.0;True;True;1150;38;5.584448865784499;4.3566422543417955;3.603607047779793;12.7957982392643;28.248359321503397;23.99729230769228;0.8512657876428968;0.8769753269546128;8.714332926273032;16.72791893879718;5.966953021718612;5.185189290422005;5.346719880095198;7.753526617099448;-3047.664643017531;-6595.991843681722;-1883.5437442870416;BELOW_PHYSICS;-4472.854625274777;-8090.935045684581;-3375.7776256996817;BELOW_PHYSICS
5661171;250.0;240.0;2;False;2000 - 10;2001_2010;0;4;ground-source;False;14.4;single family house;2020-07-13;;floor_only;250.0;True;True;561;20;3.6620680849414864;4.262729788529518;3.2474012284636355;12.913883493609331;34.600236780457806;31.205444444444467;0.4934181136109491;0.5189764676649882;4.887260963150984;19.299986013774436;2.2578370133360655;3.8306151516124336;2.0717761017982292;2.7335394276638545;2803.1900143352345;1878.51469732107;3556.8055034424165;SLOPE_EXCESS;1383.5834817258144;147.9406465424696;2590.061265374379;SLOPE_EXCESS
110119;130.0;65.0;2;False;2000 - 10;2001_2010;0;2;air-source;True;7.2;single family house;2020-07-13;;floor_only;130.0;True;True;719;24;3.1474667412469004;1.8597716580646517;1.4790576376831082;4.457365341814366;13.551155177452243;12.393669616519167;0.780233301074019;0.8118166759775312;2.6841180836310348;6.176369649243813;1.1800107904820532;3.2923292272457116;1.1013416164524321;1.3640409640016713;816.8687487362333;482.616109040021;1011.8340279412587;SLOPE_EXCESS;359.3646465048363;-57.481393893233225;588.7291407156541;INCONCLUSIVE
102766;216.0;144.0;2;True;2000 - 10;2001_2010;0;2;ground-source;True;10.0;single family house;2020-07-16;;floor_only;216.0;True;True;719;24;4.701064884803773;4.317873450214464;4.050312691648853;4.09730655487067;22.183391182887938;20.922422382671503;0.5075014264341235;0.5094549918666486;-5.4814318270200975;13.11273534227278;1.8148879058823528;4.917431887870055;1.6954761316983398;2.265463181253944;4492.515239660425;1334.2083048095756;7821.870388508268;SLOPE_EXCESS;4012.280430429095;120.4301481044431;7819.1051751914865;SLOPE_EXCESS
105900;240.0;120.0;2;False;2000 - 10;2001_2010;0;5;air-source;True;11.6;single family house;2020-08-07;False;floor_only;240.0;True;True;537;20;5.580197082557417;2.8762439160322213;2.6391074435662727;3.7419211826651604;22.16155261244874;21.150475247524774;0.8690777270960288;0.8735915072135875;1.5072520859177245;6.0860439642313615;1.9456625687101214;4.457026423767905;1.8203472014701512;2.2402902095315196;1513.8833638852502;914.3617782268393;1842.4232920468437;SLOPE_EXCESS;1128.1062776910076;505.57751050720907;1456.002158966933;SLOPE_EXCESS
826780;150.0;75.0;2;False;< 1975;pre1975;2;4;ground-source;False;;single family house;2020-08-25;True;radiator_only;150.0;True;True;842;28;4.069792376673896;1.8707107157883347;1.3576968241425234;6.740428960601268;5.728209804174245;3.7574029850746196;0.5425863674857138;0.5811037296934081;2.8441194032942616;10.685617947497372;2.6311516744760386;3.659885230821849;1.6672099561742213;3.9537641932309784;-1015.8412212687942;-2823.674709270706;442.9731245082702;INCONCLUSIVE;-1701.1549885817392;-3543.0783710805563;-157.49885914903228;BELOW_PHYSICS
698310;200.0;80.0;3;False;< 1975;pre1975;3;5;air-source;False;11.6;single family house;2020-09-21;True;both;200.0;True;True;503;21;3.574444694153917;3.1142414793458917;2.893798291548147;3.0061206648552763;14.04541348334499;13.08229523809523;0.33381801275428813;0.33586244587787983;-3.6682661245024986;9.001410282800146;3.9280599474888214;2.8549877748833206;2.5904629258439433;5.909241358340573;-848.0562487956523;-3401.129444609434;733.1973888557184;INCONCLUSIVE;-1077.7736000655398;-3751.8771769725017;696.5826102200404;INCONCLUSIVE
24611;160.0;80.0;2;False;< 1975;pre1975;1;1;air-source;False;9.95;single family house;2020-11-02;;radiator_only;160.0;True;True;707;24;3.20565853883525;4.103971460550721;3.9549748641627653;1.8482288383840073;5.851221602482364;5.361605341246326;0.9313403601164769;0.9325987484419613;-0.1758689634581183;3.881545797251438;3.622113433556401;3.353199308405073;2.7398706826588333;4.9499904535887245;589.7545910463767;-1032.3011698873538;1658.3851725399304;INCONCLUSIVE;407.39501239995406;-1269.5806875027167;1512.6219332370047;INCONCLUSIVE
6683113;160.0;80.0;2;False;< 1975;pre1975;1;4;air-source;False;13.0;single family house;2020-12-11;False;radiator_only;160.0;True;True;322;11;2.9318234989648033;3.2402058954246695;2.700357771409121;6.305984074130581;12.987980760893517;11.593982352941174;0.8766067015858642;0.8980383523456122;4.06423041104014;10.12643665095362;3.622113433556401;2.341712059876041;2.7462562693580232;5.044337253387498;-326.42588304723535;-1602.8303681254563;432.91748890271907;INCONCLUSIVE;-787.8475178628987;-2074.299492089;-33.2369573834953;BELOW_PHYSICS
896968;200.0;110.0;2;False;1976 - 80;1976_1990;1;2;air-source;False;8.14;single family house;2021-01-25;True;floor_only;200.0;True;True;344;12;3.0774781134142235;2.7540049375288476;2.535294510816446;2.6182517090510795;1.8799094991249203;1.1905818181818246;0.8337654641067447;0.8391508236866144;0.017571804885379107;6.510800194585478;2.5485250137828133;2.4580496113532138;2.0890447853437664;3.2833843798261606;184.35414404726208;-612.8255651758079;629.5040354856217;INCONCLUSIVE;-11.870249926187638;-1066.853701316569;442.6905977388141;INCONCLUSIVE
9981041;410.0;120.0;3;True;2000 - 10;2001_2010;0;2;ground-source;False;13.2;single family house;2021-03-17;True;floor_only;410.0;True;True;1168;40;3.859581931209053;3.164040598351493;2.4443352694072358;9.023064426081334;14.65149251534687;12.13747412008282;0.743110049332967;0.7779078619097494;5.904941656460626;12.46155866079427;2.4715499372587044;3.583641533156038;2.314507492266825;2.9384569732985457;905.797977461402;43.45986075164698;1290.1043359987073;SLOPE_EXCESS;-35.597579118602845;-955.8303956967006;357.84600806849204;INCONCLUSIVE
111710;290.0;290.0;1;False;1991 - 95;1991_2000;0;3;ground-source;False;18.7;single family house;2021-06-11;;floor_only;290.0;True;True;1134;38;5.445682271298214;3.3345733713457997;3.1370154008790476;3.269651995433082;20.714190722370198;19.641976863753175;0.6926978317143344;0.6951210188023063;-0.7672086624983476;8.685501067298969;2.7212925459591686;5.056343798791285;2.5805531549360263;3.3305672163975917;1131.8499249018719;-111.16035416787638;1601.1539468221642;INCONCLUSIVE;767.2437530138278;-661.0355079878949;1430.3235452812457;INCONCLUSIVE
1027273;200.0;80.0;2;True;2000 - 10;2001_2010;0;4;air-source;True;10.6;single family house;2021-06-15;;floor_only;200.0;True;True;682;23;4.498153714565006;2.29605155723801;2.090583096176017;3.0959479083342973;17.321562877452166;16.407288808664262;0.8171460580225405;0.8236193276419947;0.7311881892859475;5.579394341843029;1.660650079734795;4.705181709796031;1.564760869544108;2.03398096657752;1091.232984768808;407.63997794065693;1375.5666387140693;SLOPE_EXCESS;738.3632323697861;59.870767250701206;1088.1666448256312;SLOPE_EXCESS
6981151;240.0;70.0;3;True;< 1975;pre1975;1;2;air-source;False;25.8;single family house;2021-09-09;False;floor_only;240.0;True;True;1059;35;3.45481657565929;8.97188170854424;7.109158983772151;22.096232499934512;26.525259891989176;20.837951882845257;0.7538388007880418;0.7825559534413523;8.418451117765525;34.01771717594709;3.980429067653957;3.1068494385425267;3.0079632403100134;5.659569072692499;5660.30751972448;3226.25289399967;7571.1101208003065;SLOPE_EXCESS;3547.979865883701;741.2015675212452;5638.308995567208;SLOPE_EXCESS
876511;500.0;250.0;2;False;1995 - 00;1991_2000;0;8;air-source;True;27.0;other;2021-09-15;;floor_only;500.0;True;True;412;15;3.7272330097087374;5.5810084503079755;5.051525186609675;6.859789031890731;27.745067484315673;26.172130653266322;0.9185609903362391;0.9251505988299948;2.7373619197681442;12.165329054943014;4.37512658066744;2.97702317069388;4.190185124416367;5.080711469879445;1310.3274674694287;385.90876687306985;1675.5323163605044;SLOPE_EXCESS;734.9838277180014;-362.64480197846615;1090.3447934048359;INCONCLUSIVE
7412010;250.0;108.0;2;True;2000 - 10;2001_2010;0;5;air-source;False;10.0;single family house;2021-09-21;;floor_only;250.0;True;True;783;26;5.349812454883669;2.0002910137367067;1.9836769924004556;0.2732139427088881;22.264074926300335;22.176397111913385;0.624637167906587;0.6246796755840327;-3.354415737138556;3.7722948479119935;2.0503672616946047;4.810982423456537;1.895847668995351;2.466862581960363;-87.93432129670597;-1029.5971494753874;322.02728993347193;INCONCLUSIVE;-117.10868538725312;-1127.4952199286206;229.32233606467602;INCONCLUSIVE
6810910;160.0;60.0;3;False;1976 - 80;1976_1990;2;2;air-source;False;16.0;single family house;2021-11-17;False;both;160.0;True;True;1238;41;5.8000396033808626;3.1360393368134742;3.06467797702021;1.2494234483041655;15.567906614795907;15.126989769820963;0.77175670660842;0.7721824091647125;-1.1664101679193668;4.089142702660615;2.254218004036648;5.385366391254283;1.5918265144628785;3.1386425126060082;1733.3598035489929;-168.46387293261702;3047.192315246747;INCONCLUSIVE;1593.0877234863228;-292.02042189228274;2970.758913666534;INCONCLUSIVE
9889190;200.0;80.0;3;True;< 1975;pre1975;2;4;ground-source;False;7.7;single family house;2021-11-19;False;radiator_only;200.0;True;True;1158;40;4.267574046957522;1.9265233782970048;1.4990350297893524;5.863833121172747;10.386176170164562;8.524097674418607;0.6761148244431492;0.710094019996152;4.2092210751070525;7.577219449309406;3.9224010225738937;3.9624642961536884;2.4767219414135697;6.32454298305798;-2886.6367753025543;-6426.897007823918;-810.2973550799287;BELOW_PHYSICS;-3504.91294636645;-6935.721513956677;-1280.0742681897502;BELOW_PHYSICS
6808461;207.0;69.0;3;False;> 2010;post2010;0;4;ground-source;False;5.76;single family house;2021-11-29;False;floor_only;207.0;True;True;1177;39;4.040608818785169;1.3818111254733783;0.9926056412959885;5.148525662490408;10.825607795809926;9.314368644067809;0.5614790680408234;0.6042847618328657;3.4660844409360547;6.666416583484219;1.0753558992454642;3.7517259227346047;0.9960802726159897;1.2194679640186121;419.6536459848185;165.19949192941635;642.0605096910976;SLOPE_EXCESS;-113.31654506963844;-356.7235880765114;54.34923305595295;INCONCLUSIVE
