Household_ID;n_days;n_warm;n_cold;a_12;b_12;r2_12;rmse_12;a_sia;b_sia;r2_sia;rmse_sia;r2_steponly;r2_hdd12_plus_step;d_r2;d_rmse
1691194;439;178;261;10.02266708407376;4.106261993594706;0.7767188685650934;10.38169200110507;5.583031576618925;2.397121873448958;0.7629195105794389;10.697690667509686;0.5215465230772585;0.7945180048764804;-0.01379935798565457;0.3159986664046155
2103971;392;166;226;23.66122807270414;2.5026994959013957;0.5993775109086419;9.043331070452995;19.829161145468717;1.56579968829887;0.7166994098933388;7.604742399294046;0.6221864169373676;0.7181945008977347;0.11732189898469692;-1.438588671158949
2119808;909;366;543;11.224416887246708;2.687397111378672;0.6667725798965316;8.595840271365681;8.63696102654415;1.5111177302390717;0.6307050558688005;9.049084681920748;0.41270544464205317;0.673821074647461;-0.03606752402773106;0.45324441055506703
2701087;500;184;316;51.71211679846026;3.2790764763972664;0.3463059812925271;20.887386387335486;49.51821309107041;1.7310795402002719;0.2753514739630688;21.991788575597244;0.12811109849748836;0.3516543507353127;-0.0709545073294583;1.1044021882617585
2737946;441;166;275;29.229983813348873;3.541202600486938;0.7372724859182853;9.78217913417323;24.91367855802473;2.0753438235237502;0.724180546956491;10.022943441100658;0.4802832180182889;0.7561707346931038;-0.01309193896179428;0.2407643069274279
2767178;470;171;299;22.668592287896313;1.9547498529362308;0.5957962178326023;7.588567504709589;19.717879407020874;1.2155834304390842;0.6483495407669926;7.07807580870753;0.5024689126403148;0.6506326242722742;0.0525533229343903;-0.5104916960020587
2794690;1214;481;733;12.062410168987583;2.5964970534849403;0.8241331891553785;5.579743374654304;9.355657059039219;1.5005358581257735;0.8040777365211458;5.889306754224784;0.5518113677720236;0.8402129956551614;-0.020055452634232696;0.30956337957048063
2808310;701;339;362;11.623507634735194;1.9520202294460665;0.722195826393387;5.262315297028055;9.317604766764928;1.165403912240549;0.8114005925149264;4.335883899004025;0.663906792440387;0.8123298682010736;0.08920476612153938;-0.9264313980240297
2887690;542;211;331;29.540495672227728;3.939764372059863;0.7724405671127115;9.773590543763019;24.901978106011786;2.285357000083858;0.754975851307474;10.14170943818285;0.49752514297287564;0.7913578812240895;-0.017464715805237452;0.3681188944198315
3699704;483;171;312;13.002014239620348;0.9714471760804615;0.43883074400227473;5.112454847309924;11.80678312835866;0.5707362834735559;0.427259728981113;5.164893975288349;0.28047757958751895;0.4478845873679086;-0.011571015021161757;0.05243912797842487
3737828;943;400;543;16.848973781839266;0.41226616895077617;0.023586245356774893;11.943241104391683;16.834123739416874;0.18805509986005345;0.014931011257500626;11.99605861005408;0.0045998545143334235;0.02753442563847408;-0.008655234099274267;0.05281750566239651
4113691;736;339;397;17.074599505087996;1.092415851759517;0.4866736512575275;4.890813744249625;15.914739993008935;0.6279651709403016;0.503501339694941;4.809981278760403;0.37202836184084176;0.513814412594224;0.016827688437413557;-0.0808324654892223
4115111;363;166;197;11.856171880874804;2.776931036755464;0.5040905802480758;10.999592665219026;8.597615252452185;1.6044373594381773;0.579957111249893;10.123303146271518;0.49736886534775604;0.5799944824668674;0.07586653100181717;-0.8762895189475088
4118210;666;334;332;21.999830599258406;1.8035186732739454;0.672469710105243;5.537893526598719;20.236265992762092;1.0493712220282798;0.7188013562708818;5.1312772123795884;0.5701090623449477;0.7241143582357162;0.046331646165638785;-0.40661631421913036
4120571;437;166;271;47.53680428345977;2.9585658882280783;0.4550515613446453;14.775094983125143;43.046807787194524;1.826175605707584;0.5030711374297527;14.109112170745583;0.39334743373130987;0.5043712298646534;0.04801957608510743;-0.6659828123795606
4461098;625;271;354;12.926609149256514;1.7875922481239357;0.4129388061912459;10.593059240875103;10.399607073467395;1.139180322700676;0.46581256010586414;10.104772741170992;0.38486869109802846;0.4658157859503873;0.05287375391461824;-0.4882864997041114
4510365;474;171;303;19.008399468350227;2.4326237132478443;0.3751916870984695;14.735791690742875;16.282398945254684;1.4098047121868302;0.3551280767724495;14.970517334020538;0.22460522278101025;0.3790400825250573;-0.02006361032602;0.2347256432776632
4610233;483;171;312;9.863395324774324;1.7112588679201346;0.2661131329530969;13.681278110454736;8.251431552034889;0.975348163497565;0.23946925753991288;13.927414473817935;0.1411931413199018;0.2661920445868413;-0.026643875413184026;0.246136363363199
4610310;416;155;261;17.554613070591138;2.379015252089338;0.7287283525770718;6.641167463082852;14.642890717600935;1.4012048351109414;0.7368926846295729;6.540465975190266;0.5239877568238193;0.7567346679428956;0.008164332052501111;-0.1007014878925867
4610411;498;182;316;24.166555957805965;4.723682332178342;0.8355585263936567;9.718832680399728;19.379997626009377;2.6666399050122456;0.757943201464784;11.791446038803121;0.4459603092805733;0.8374884684467757;-0.07761532492887269;2.072613358403393
4612011;854;340;514;13.205809410949051;1.777444469879831;0.7836181021203469;4.27183485379415;11.21919719857481;1.037447803384465;0.793208648806873;4.176093151786707;0.5762507294886801;0.8133330043725101;0.009590546686526147;-0.09574170200744359
4614611;288;97;191;13.439188353760786;1.6957253474370968;0.3995785523088823;9.223470364070195;10.68888159149045;1.0304626868254096;0.41962357252121185;9.068201054017674;0.29178645582686125;0.42725000548885717;0.020045020212329567;-0.1552693100525211
4646467;448;166;282;21.159213831576142;1.0829016574352521;0.3736603824151299;6.725551683227787;19.981301183046803;0.6268807421216822;0.3464402081234036;6.87014077036421;0.20847946052404887;0.37567798222614035;-0.027220174291726296;0.14458908713642327
4657676;523;194;329;75.998392792015;1.4611926670126185;0.0573824359979026;27.334765743017254;74.4509931611429;0.8257618353821449;0.05212920781977237;27.410828537248577;0.030211816584746254;0.05757855478469143;-0.0052532281781302315;0.07606279423132278
4675102;499;183;316;22.270519120258413;2.538526958236269;0.6649731622158876;8.355373313704186;18.588560407977447;1.552788185744559;0.7090250278459107;7.7867077888808165;0.531246819665739;0.715185113404952;0.04405186563002306;-0.5686655248233699
4675977;431;166;265;20.640101331200007;2.6586261885974083;0.6739808932874078;8.441810343729083;16.572648843421092;1.6501042154202366;0.7566060595754838;7.29405351389676;0.6061936364515152;0.757236557722643;0.08262516628807592;-1.147756829832323
4676816;447;160;287;14.696337570241777;4.372476545461286;0.7354985236665488;13.179896914150037;8.497362536986955;2.696728706168778;0.7322532605791525;13.260504847465203;0.47667517404441695;0.7573640310580771;-0.003245263087396255;0.08060793331516614
4679573;370;170;200;10.493968873158451;0.5218812793633759;0.031396129152394536;12.273884382383061;10.15002581740271;0.2703962026968595;0.02724170134166537;12.30017810725127;0.01611959172737365;0.03139637381916516;-0.0041544278107291666;0.026293724868208912
4682731;455;166;289;21.18502858435383;2.121058769331806;0.6301663535249009;7.439630478892712;18.03383866953421;1.3101848058166914;0.7000751751455968;6.699684664617159;0.5679162678114748;0.7006512328481624;0.0699088216206959;-0.7399458142755533
4685312;541;210;331;13.918203491756302;1.5090600889358163;0.7304609700067555;4.190729417457297;11.775004415785144;0.9164215877206372;0.7817008037493538;3.771419640889647;0.5835011338179072;0.788919566952887;0.05123983374259833;-0.41930977656765034
4698365;468;166;302;10.571086002974699;3.7485162011082185;0.6357884575226681;13.439119280095621;4.778721023113761;2.3342613273579476;0.6834335618522052;12.529287964163279;0.5135885453342979;0.6877400712052608;0.04764510432953706;-0.9098313159323421
4710670;1154;468;686;17.126153966917848;5.040642375486787;0.7934435695791613;11.964362120296876;12.738790931853814;2.826537177531486;0.7332770279403731;13.595663285648678;0.4674602444703776;0.7963302652642787;-0.06016654163878821;1.6313011653518021
4788699;661;330;331;17.379796941594776;3.3249805202734724;0.6629149588227956;10.450316684872941;15.153264944923354;1.7929252741425672;0.6078949602117383;11.2709603895099;0.3950536795890862;0.6651085191558879;-0.05501999861105733;0.820643704636959
4828868;426;166;260;12.630625943418638;2.2172708430202106;0.7493187546206563;5.882721754309532;9.567773698687692;1.3432382973013735;0.7998450588845532;5.256546896541388;0.6014420318841296;0.8071064156654375;0.050526304263896815;-0.6261748577681443
4911611;370;170;200;8.926247442028055;1.8470501028906479;0.7819467926374069;4.129966961525257;7.321134269979159;1.0079784268834715;0.7527013677813325;4.398212363721343;0.5146839214974299;0.796893135291107;-0.029245424856074398;0.2682454021960856
5011111;1150;390;760;28.2483593215034;4.356642254341802;0.8512657876428968;10.330571370081316;21.76610765633472;2.8341963584963046;0.8600677707049931;10.020232070380011;0.5841888244860116;0.8769753269546128;0.00880198306209623;-0.3103392997013046
5101791;381;165;216;25.651102409899153;3.7427948797343444;0.7397723563166047;9.71257648624311;21.6082391057665;2.139397094318248;0.7489476476589199;9.53981350600279;0.5359715920334851;0.7711416017315469;0.009175291342315206;-0.17276298024031966
5102111;711;339;372;17.287707107252004;2.731648974230319;0.7399960839510726;6.995374249092572;14.502067951887756;1.5581863829272637;0.7600877241845375;6.719659155145745;0.55462598423814;0.7785360946416748;0.02009164023346488;-0.27571509394682714
5109103;1560;640;920;12.664492922450986;3.487940184217313;0.7478333452367019;9.206086194116258;9.336212695537988;1.9745196769597424;0.7205200221553104;9.69184719465072;0.49165159626012656;0.7592210764675349;-0.02731332308139145;0.4857610005344615
5122717;677;336;341;28.203598824031253;2.5723068735655183;0.6650689745354024;7.9830361492554385;25.962196727862104;1.4451857737146014;0.6625531678633787;8.012962015570505;0.47526413579983817;0.6863849510738248;-0.0025158066720236683;0.02992586631506633
5411784;784;348;436;5.41475386139355;1.8357784390023693;0.4644611559982943;9.182187384287225;4.486776670941854;0.9646360307712577;0.383701771572289;9.850224359946852;0.208836037314038;0.4695045649741809;-0.08075938442600528;0.6680369756596267
5586109;470;166;304;10.201338864725622;2.6299562273318804;0.7441515944119741;7.2944318506102555;6.518597123315683;1.5943130953912958;0.756742814027918;7.112674804831196;0.5227271529899506;0.775689646924839;0.012591219615943894;-0.18175704577905982
5610182;373;154;219;27.568977736722406;1.0473751620834102;0.2733538671240734;7.45729498456045;26.76022666037966;0.5592881840271604;0.2419379388375862;7.61679417961768;0.1452475535583737;0.2734573395459926;-0.031415928286487205;0.1594991950572302
5657284;1523;640;883;41.613190075821805;3.9297012522993384;0.7629502267987074;9.928206924299811;37.71567924512222;2.243337808216739;0.7513714674447487;10.167789145498245;0.528559148054438;0.7815281494230035;-0.01157875935395869;0.2395822211984342
5661171;561;252;309;34.600236780457806;4.262729788529523;0.493418113610949;19.756602668437406;30.066196656488543;2.496682629369026;0.5102988350267172;19.42464121464316;0.3823068079828502;0.5189764676649882;0.01688072141576824;-0.33196145379424635
5707486;1131;478;653;18.935246172684753;2.866234068580331;0.4301375562678895;14.775735809591797;16.103712660566284;1.6249205943843854;0.42134894687364033;14.889238038878247;0.2927154452733277;0.4400870557464671;-0.008788609394249192;0.11350222928644982
5769106;582;251;331;18.060247485292436;1.4792063644838518;0.5752651078982164;5.7478414922477015;16.189707178161168;0.8882887111672478;0.623865043567404;5.409008471183988;0.4867574828275262;0.627218509582181;0.04859993566918763;-0.3388330210637136
5831058;1118;465;653;9.889568202035957;3.7749910088679304;0.879119497302915;6.279783842603355;6.912229349795069;2.0463428880464916;0.7832580048075393;8.408878934205328;0.47136579513253196;0.8795678739462434;-0.09586149249537579;2.1290950916019726
5845834;557;263;294;21.362582017211516;1.6320578722361818;0.277293430986407;11.534995739502442;19.340381405871256;0.9841078795174063;0.3155679308862661;11.225394496550292;0.2623440942393197;0.31563772881657215;0.038274499899859094;-0.30960124295214975
5849911;640;309;331;19.7833915617004;5.6733737330326175;0.7909428270879486;12.94909030974205;14.092268745033465;3.2955711876410616;0.8327666293279001;11.581590224403165;0.6440353807106445;0.8424817242800101;0.041823802239951524;-1.367500085338886
5858421;1387;593;794;11.709275604506939;1.486454021727414;0.5397674730371708;6.533256051275606;10.383483528924241;0.8464785275053707;0.506707658383901;6.763838218244366;0.32831952058323033;0.5433526598248024;-0.03305981465326979;0.23058216696876066
6110784;664;333;331;13.516958377158698;3.6728396760253466;0.6354906658460018;12.247452115326476;9.046780881689106;2.260988822174765;0.7605835282223851;9.92586665085947;0.6864527915187675;0.7641057653745678;0.12509286237638328;-2.321585464467006
6118658;442;171;271;13.277486819130301;3.230014518224362;0.8776462091310927;5.571403027301702;10.677693777387358;1.7597330881258244;0.7557654400914912;7.8715348035573935;0.41592270029768086;0.8781508191301052;-0.12188076903960154;2.300131776255691
6121113;562;227;335;17.80413849253884;2.1380733259440463;0.4097114385423479;11.716932870671585;16.046226066375517;1.1568866162962;0.35110275904290045;12.284846144436354;0.18886760226664645;0.409819956690867;-0.05860867949944748;0.5679132737647699
6283122;1025;466;559;42.09105168243227;2.1323838863919993;0.3263851209962887;13.559184289785845;41.07257497254207;1.0810792082257519;0.2614136120510535;14.198039414996277;0.1354663786274567;0.33095229731748776;-0.06497150894523518;0.6388551252104318
6510689;556;225;331;11.925486384304463;2.0114292875433324;0.6840571663407158;6.226300224034407;9.617555245175799;1.1667076820646403;0.6774333346621034;6.291229753357813;0.4604974735255164;0.7045774837680374;-0.0066238316786123574;0.06492952932340579
6511010;385;166;219;24.695843041391473;2.3434513504465024;0.64333557421415;7.61049218620715;21.939971218386336;1.361833186857885;0.6727287179200088;7.290155569725438;0.4982837628221026;0.6843092181870041;0.02939314370585877;-0.3203366164817121
6511379;665;333;332;10.291291116159536;2.513234469933895;0.8255994849536102;5.084041773908117;9.0017811988793;1.2997887684458433;0.6968863394502092;6.702517914432586;0.39941726948750966;0.8279171707094606;-0.12871314550340107;1.6184761405244688
6512274;377;163;214;6.807184114834088;2.188977894170731;0.5298849750855759;9.691151380575885;3.918979313642806;1.3494604246161412;0.587910013434827;9.073385071890751;0.47668254089945994;0.5884549778090495;0.0580250383492511;-0.6177663086851339
6531091;1213;453;760;22.066320446627017;3.3533768815436513;0.7083174060903112;10.561158791221736;17.709954818011198;2.0447916218396127;0.7213246698132586;10.322991694191632;0.5115421390396696;0.7367528287451386;0.01300726372294736;-0.23816709703010375
