Household_ID;n_days;n_warm;n_cold;a_12;b_12;r2_12;rmse_12;a_sia;b_sia;r2_sia;rmse_sia;r2_steponly;r2_hdd12_plus_step;d_r2;d_rmse
24611;707;337;370;5.851221602482347;4.103971460550727;0.9313403601164769;4.851258891177805;2.841894659069471;2.1867511465846543;0.8282115663513152;7.673626396369753;0.49476927292068706;0.9325987484419613;-0.10312879376516171;2.8223675051919477
86109;1434;572;862;10.220953561481025;2.067195060522373;0.8337730509210066;4.272709842188302;8.256177943523921;1.179206277507699;0.8028375765473542;4.653339702124447;0.551093783451684;0.8449508854757453;-0.030935474373652405;0.3806298599361453
100119;274;137;137;18.631816207146684;3.064953834066589;0.7902472761262347;7.0902669607204265;15.633305276720117;1.8039410437714176;0.8542653599111348;5.910036718660954;0.697084188192952;0.857318602103796;0.06401808378490015;-1.1802302420594728
100120;792;340;452;9.50289830736381;3.269815535000333;0.8584196694803313;6.095884749047935;6.523306222539468;1.8404206171579252;0.8106091228169494;7.050417162882705;0.5298703803583309;0.8667885320564894;-0.047810546663381914;0.9545324138347704
102766;719;277;442;22.183391182887917;4.317873450214468;0.5075014264341235;22.400893773814225;17.560809546969338;2.5908273340489205;0.4734768270787175;23.16176244358534;0.2858986177512246;0.5094549918666486;-0.03402459935540603;0.7608686697711136
103721;1041;474;567;19.641224148566774;2.0361923615544097;0.585500024329249;7.520416426699779;17.327577614490394;1.1981414525815564;0.6355993365693925;7.051300355306608;0.5073664334104346;0.6386801733933609;0.05009931224014352;-0.469116071393171
104118;456;257;199;17.973292617629575;3.0059257637491337;0.7661738581929347;6.963801464595916;15.528142925482936;1.7084114061700633;0.813219139892602;6.223949133719954;0.6442045021323213;0.8213362168198937;0.04704528169966726;-0.7398523308759613
105714;630;295;335;21.089890897264283;3.1763126989646775;0.8907581308486697;4.9755308459871435;18.37704230495205;1.768615034027984;0.8495464519933434;5.839102227542;0.5683076872457524;0.9030210319731882;-0.041211678855326284;0.8635713815548565
105768;1158;474;684;9.490061769992836;3.0049464272690924;0.7026316592795586;8.774866172425966;6.136035398781653;1.7356618935148933;0.7054517878943445;8.733158299276363;0.49862390645945454;0.7279930979060878;0.002820128614785866;-0.041707873149603
105807;1243;488;755;16.16002603472041;4.7951114492611415;0.8791078165783954;8.1716836665745;10.610727510089525;2.810497289303087;0.887210751367298;7.893076052631481;0.6339053661695035;0.9116056209387278;0.00810293478890256;-0.27860761394301914
105898;789;334;455;25.200989669141013;3.9325606832652684;0.7298996774496328;10.853019982310443;19.40341268969719;2.455598263115562;0.8513607383052826;8.0510925855927;0.7243883071212731;0.8518474659571222;0.12146106085564978;-2.8019273967177423
105900;537;202;335;22.161552612448745;2.8762439160322226;0.8690777270960288;6.424874106107248;19.24819248617882;1.7939241671653838;0.8341675942454146;7.230903314986579;0.5566781325735234;0.8735915072135875;-0.03491013285061417;0.8060292088793304
106100;742;339;403;11.282505282335226;1.784459819813074;0.8147807520567097;3.6984346927478042;9.655121670722204;0.9880539521430803;0.7831851589105814;4.001468471578186;0.5251663260926781;0.8299550065332966;-0.031595593146128365;0.3030337788303821
107114;1415;625;790;21.712140983336823;2.6350629314162517;0.6319496134870013;9.038979312046271;18.41509353731317;1.590781936459128;0.7040075026301227;8.105990768644018;0.5780930364301283;0.7046636458104953;0.07205788914312139;-0.9329885434022529
107461;577;328;249;14.220662904263019;2.713013040953413;0.7785773460523342;6.069601401046066;12.644628568312175;1.4449081174795566;0.7249551942821539;6.76473625937986;0.4887331714978932;0.7839308222958418;-0.05362215177018026;0.6951348583337937
108511;804;335;469;25.167164353368285;3.6059990210433734;0.770572168735273;8.969959153725517;20.959619435399503;2.1192900584296477;0.7917164132094169;8.546630718893296;0.5763178757421573;0.8083429674558782;0.02114424447414387;-0.4233284348322215
108987;512;151;361;16.96259054107317;2.621460076198335;0.7764571929821446;7.79497221782129;12.992233521887886;1.681073717076142;0.7452317311730887;8.321601019520628;0.4420325946928064;0.7837043753140233;-0.031225461809055832;0.5266288016993377
109104;1173;472;701;26.585092031293026;3.129788704905976;0.7211832549306312;9.014102527624638;22.750800886714217;1.8667984340979893;0.7509327364450051;8.51964289889086;0.5590974617448033;0.761947540319293;0.029749481514373954;-0.4944596287337788
109711;712;339;373;11.502171451629405;1.9057432516806212;0.4863796535319199;8.454882477933634;9.079984144712338;1.1512744422826333;0.5605757261641511;7.820391363826339;0.46805342172339903;0.5606019574368124;0.07419607263223116;-0.6344911141072949
110119;719;339;380;13.551155177452246;1.8597716580646506;0.780233301074019;4.1141866017569075;11.810578514764547;1.0296363593653501;0.7854916505639016;4.064668611075163;0.569346642016379;0.8118166759775312;0.0052583494898825744;-0.04951799068174445
