Household_ID;n_pre;warm_pre;cold_pre;a_pre;b_pre;hdd_pre;n_post;warm_post;cold_post;a_post;b_post;hdd_post;area_m2;footprint_m2;n_storeys_above;heated_basement;era_raw;era;renovation_count;residents;hp_type;dhw_electric;installed_kw;building_type;visit_date;pv;label_correctly_planned;label_sizing_direction;label_curve_too_high;label_limit_too_high;label_night_setback;label_curve_changed;emitter;storey_sum_m2;storey_reconciles;geometry_complete;n_days;hdd_per_day;deficiency;d_slope;d_slope_pct;lvl_pre;lvl_post;d_level_pct;changed
658466;623;266;357;10.168985801978378;1.2631347695758743;3.8065680205643573;339;166;173;9.48239942399651;1.0453204599359927;2.772377003975888;162.0;81.0;2;False;1986 - 90;1976_1990;0;2;ground-source;False;7.5;single family house;2023-02-16;False;True;;False;False;False;False;floor_only;162.0;True;True;962;3.4421285666937838;1070.2410962425975;-0.2178143096398817;-17.243948538683462;15.093184276992893;13.557471648036888;-10.174874968544245;False
669010;372;169;203;75.80706646057925;2.705926762679296;3.412425042854917;386;170;216;59.57485927241886;3.6628402628551298;3.4951297214087265;170.0;90.0;2;True;1986 - 90;1976_1990;1;1;air-source;True;16.3;single family house;2023-02-07;False;True;;;True;False;;floor_only;170.0;True;True;758;3.4545411456540855;1791.4882221992475;0.9569135001758338;35.3636141736644;86.35583826167563;73.85405803331528;-14.477052715853938;
679810;714;308;406;9.85907353543645;3.41052425407703;3.8141032760930456;433;171;262;13.038519533884106;3.3580454768785475;3.9647499748970776;320.0;100.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;5.31;other;2022-12-22;False;True;;False;False;True;;floor_only;160.0;False;False;1147;3.8709733899397296;1439.7771114326615;-0.05247877719848271;-1.538730508535402;23.154644788348065;26.12950777564311;12.847802307000025;
706817;680;304;376;21.798484257154065;2.7752611165221266;3.6043374254049447;365;170;195;24.739570715361843;2.9245863456101593;3.1904773674806433;168.0;64.0;2;True;2000 - 10;2001_2010;0;3;air-source;False;6.1;single family house;2023-02-28;False;True;;False;False;False;False;floor_only;168.0;True;True;1045;3.4597834338811455;318.2776033257992;0.1493252290880327;5.3805830449266905;32.61754876785072;36.14076397674073;10.801594055904784;False
712718;703;294;409;16.04525663174489;2.4577004661730624;3.7133628857690644;419;166;253;13.853128984835474;2.246004674848643;4.014673757393379;200.0;120.0;2;False;1981 - 85;1976_1990;0;2;ground-source;False;13.7;single family house;2023-01-05;False;False;oversized;True;True;False;True;floor_only;200.0;True;True;1122;3.8258845036038127;1619.8020530958797;-0.2116957913244195;-8.613571679630088;25.62634423939221;22.608942743709935;-11.77460767519074;True
716869;355;141;214;8.253288256313661;2.257842279610244;4.25263510920596;811;338;473;7.857092608843859;2.2547859048552543;3.916420781286299;155.0;70.0;3;False;1981 - 85;1976_1990;1;2;air-source;False;8.5;single family house;2021-12-02;False;True;;True;False;False;True;floor_only;155.0;True;True;1166;4.018784491759266;1513.8055742772694;-0.0030563747549896547;-0.13536706184442857;17.05524967632366;16.64713907229491;-2.392873817586467;True
721074;680;309;371;11.072696638162753;0.9416532242913338;3.3810768222506393;421;170;251;7.141482821119158;0.9758060345170366;3.970861217253606;134.0;67.0;2;False;> 2010;post2010;0;1;air-source;False;6.0;single family house;2023-01-03;False;True;;False;True;False;False;floor_only;134.0;True;True;1101;3.6065983756532267;-67.40182843880052;0.03415281022570282;3.626898877918188;14.743633012279687;10.945560345398029;-25.76076509580995;False
721077;762;309;453;19.157283154050923;3.046095422004725;4.064959193959451;378;170;208;13.992349235921418;3.635095210879117;3.308364389233955;234.0;117.0;1;True;1981 - 85;1976_1990;1;3;ground-source;False;13.7;single family house;2023-02-15;False;True;;True;False;False;True;both;234.0;True;True;1140;3.814088285024155;1442.1875724352249;0.5889997888743919;19.33622251684925;31.032166811018747;28.163386820417507;-9.244536509718065;True
727690;186;80;106;14.303996091855554;2.861709150791738;4.035237455197133;317;154;163;14.97264083813918;2.8190364287533844;2.957411237598866;157.0;53.0;3;False;1976 - 80;1976_1990;1;2;ground-source;False;10.6;single family house;2023-02-06;False;True;;False;False;True;False;radiator_only;157.0;True;True;503;3.3559712305874894;1161.7202710827828;-0.042672722038353594;-1.4911620919459092;25.46006920113695;25.9623588142652;1.9728525054669575;False
760117;697;309;388;27.233400475364434;2.9406634990290255;3.4610338198906287;406;170;236;20.686367736398374;2.7168371326031595;3.874156582423074;155.0;77.5;2;False;1976 - 80;1976_1990;1;2;air-source;False;12.0;single family house;2023-01-18;False;True;;True;False;False;True;floor_only;155.0;True;True;1103;3.6130989527901507;1108.8463710202936;-0.22382636642586595;-7.611423969446724;38.69726883385456;31.277672470824562;-19.17343674791569;True
